source_de	target_en
Wir möchten jedoch unterstreichen, dass wir viele der zwischen der EU und Drittländern abgeschlossenen Handelsabkommen äußerst kritisch betrachten.	We would point out, however, that we are deeply critical of many of the trade agreements which the EU has actually concluded with third countries.
Gleichzeitig dürfen die Grundrechte wie das Recht auf Gewerkschaftstätigkeit nicht unberücksichtigt bleiben.	At the same time, fundamental rights, such as the right of trade union activity, cannot be set aside.
Man wird in der bevorstehenden Regierungskonferenz die Herausforderungen der erweiterten Union, auch die der gegenwärtigen EU, nicht lösen können.	Otherwise, we will all be sorely disappointed. The future challenges of an enlarged EU, or even one the present size, will not be solved at the next IGC.
Zudem muss sie dringend spezifische Maßnahmen annehmen, die es uns ermöglichen, alle unsere Solidaritätsversprechen gegenüber den am meisten benachteiligten Gruppen dieser Erde einzuhalten.	It must also adopt, as a matter of urgency, specific new measures enabling us to honour all our promises of solidarity with the most disadvantaged groups on the planet.
Es ist bedauerlich, mit anhören zu müssen, wie diejenigen, die sich hier im Parlament gegen die Verfassung ausgesprochen haben, gleichzeitig eine härtere Asylpolitik fordern.	It is regrettable to hear how those who opposed the Constitution here in Parliament would at the same time like a firmer policy on asylum.
Aber es ist nicht nur erforderlich, daß der Rat seine Arbeitsweise verbessert.	Improvements to the Council's operation are not all that is required.
Wie die Erweiterung in der Praxis weiter vorankommen kann, bedarf daher größerer Aufmerksamkeit.	To this end, closer attention needs to be paid to how enlargement can make headway in practice.
Das Rentenalter anheben, die Geburtenrate erhöhen, mehr Frauen in geregelte Beschäftigungsverhältnisse bringen, und den Zustrom von Einwanderern steigern und sie in unsere Gesellschaft eingliedern.	Putting back the retirement age, increasing the birth rate, bringing more women into the sphere of formal employment, and increasing the influx of immigrants and integrating them into our society.
Beispielsweise ist der sprichwörtlich bescheidene Haushalt des Vereinigten Königreichs in den letzten zehn Jahren um 100 % gestiegen, zweieinhalb Mal mehr als der EU-Haushalt.	For example, over the past ten years, the proverbially modest UK budget has increased by 100%, hence two and half times more than the EU budget.
Diese Kundenbindung noch verstärkt, indem die Suchtwirkung durch den Zusatz von Stoffen, durch die das Nikotin noch besser aufgenommen wird, erhöht wird.	Customer loyalty is further strengthened by increasing the addictive effect through additives that facilitate the absorption of nicotine.
Die Europäische Union muß jedoch eine immer gewichtigere Rolle in diesen Prozessen übernehmen.	And yet the EU has to play an increasingly important part in these processes.
Dazu hält sich der Berichterstatter etwas zurück. Er nimmt sich zurück, weil Daten fehlen.	About this, the rapporteur is rather reticent, the reason being that there is a lack of data.
Das Programm trat Anfang diesen Jahres in Kraft und spiegelte dieses Bewußtsein auf praktischer Ebene wider.	This programme which came into effect at the beginning of this year clearly and expressly reflected this awareness at a practical level.
Ich bin dagegen, Normen auf den Grundsatz des kleinsten gemeinsamen Nenners auszurichten.	I am against standards being based on the principle of the lowest common denominator.
Wir und die Europäische Union müssen sicherstellen, dass wir überall in Europa landwirtschaftlich autonom sind.	We and the European Union must ensure that we are selfsufficient in agriculture everywhere in Europe.
Dazu ist, so meine ich, eine falsche Mitteilung an den Sitzungsdienst gegangen.	I think that an incorrect communication was made to the sittings service.
Ich teile diese Ansicht und glaube, dass die EU ihre wirtschaftspolitische Steuerung weiter stärken muss, um zu stabilisieren - natürlich - aber auch, um nachhaltiges Wachstum zu fördern.	I share this point of view and feel that the EU must continue to strengthen its economic governance, in order, of course, to stabilise, but also to encourage sustainable growth.
Der erste europäische Bericht über Qualität im Bildungssektor wird der Konferenz der Bildungsminister der Mitgliedstaaten der EU in Bukarest im Juni 2000 und diesem Parlament vorgelegt werden.	The first European report on quality of education will be presented for the education council for the Conference of European Ministers of Education in Bucharest in June 2000, and for this Parliament.
Darum ist es von höchster Wichtigkeit, dass das Parlament heute Nachmittag eine befürwortende Stellungnahme abgibt.	It is therefore of the utmost importance that Parliament delivers a favourable opinion this afternoon.
Hier in Straßburg wurde die Europäische Menschenrechtskonvention verabschiedet und der Menschenrechtsgerichtshof geschaffen.	The Human Rights Convention was adopted and the Court of Human Rights was created here in Strasbourg.
Diese Verfassung verleiht Europa eine stärkere Stimme in der Welt.	With this Constitution, Europe will have a stronger voice in the world.
Die Kommission verfolgt die Situation auf dem Getreidemarkt und ihre Auswirkungen für die Landwirte sehr genau.	The Commission is following the situation in the cereals markets and its repercussions for farmers very closely.
Es gibt für ihn keine andere Möglichkeit, noch etwas von seiner verlorenen Würde zu bewahren.	There is no other way for him to keep the bit of dignity he has left.
Von ebenso großer Bedeutung ist die Einbindung der Umweltpolitik in die gesamte Politik der Europäischen Union. Im Rahmen der Agrarpolitik ist der Schutz der Gewässer hervorzuheben, auf den bereits verwiesen wurde.	Especially important, where agricultural policy is concerned, is the protection of rivers, seas and lakes, as has been mentioned here.
Einige Länder sagen, sie wollen Kraftwerke schließen, aber ich habe ernsthafte Zweifel, daß sie es früher als in 30 oder 40 Jahren tun.	Some countries say that they are going to decommission power stations, but I seriously doubt that they will do so for another 30 or 40 years.
Dazu schließt sie die Abonnenten, also die Reisebüros, darin ein, damit ungenaue Information und unkorrekte Buchungen ausgeschlossen werden.	It includes the subscribers - in other words the travel agents - in this, in order to promote fair information and to prevent inaccurate reservations.
Insgesamt gibt der Rechnungshof in seinem Bericht für das Jahr 2006 eine positivere Bewertung ab, als dies beim Jahresbericht 2005 der Fall war.	Overall, the Court's Annual Report for 2006 gives a more positive assessment than its 2005 edition.
Herr Präsident, Herr Kommissionspräsident, meine Damen und Herren der Kommission! Ich gehe davon aus, daß Sie morgen das Vertrauen dieses Hauses bekommen.	Mr President, Mr President of the Commission, ladies and gentlemen of the Commission, I am assuming that you will be receiving a vote of confidence from this Chamber tomorrow.
Der europäische politische Prozess ist nicht nur ehrgeiziger, sondern auch strenger geworden.	The more ambitious the European political process has become, the tighter it has also become.
Dabei möchte ich den Begriff eigenen unterstrichen wissen, denn die Formulierung einen gleichwertigen Arbeitsplatz ist nicht ausreichend.	Every mother and father must be entitled to return to her or his own work after parental leave. I emphasise his or her own work.
Mit Hilfe der Datentechnik ist eine unmittelbare Registrierung beim Verantwortlichen möglich.	With the help of computer technology an immediate registration will go to the registrar.
Ich hatte anlässlich meiner Zusammenkunft mit den Vertretern des Überwachungsausschusses unter Vorsitz von Herrn Lol Gelegenheit, darzulegen, wie wichtig es ist, auch die Zivilgesellschaft einzubeziehen.	At my meeting with the representatives of the Monitoring Committee led by Mr Lol, I was able to tell them it is equally important that civil society be involved in the process.
Aus diesen Gründen, und um eines besseren Straßensystems in Europa willen, habe ich für die Änderung der Richtlinie gestimmt.	For these reasons, and for the sake of a better road system in Europe, I voted in favour.
An einer Stelle des Berichts heißt es: Terrorismus ist auch der illegale Handel mit Waffen und Drogen.	At this point, the report says that terrorism is also to be found in the context of illegal trafficking in drugs and arms.
Das ist ein kostenintensives System, und es ist wichtig, dass dieses Produktionssystem fortbesteht, ansonsten wird ein Großteil der Ländereien Schottlands verwaisen, weil Billigimporte den Markt überschwemmen.	This is a high-cost system, and it is vital that this production system continues if Scotland is not to see much of its land area abandoned because of cheap imports flooding into the market.
Es scheint, als wurde der Bericht für die östlichen Länder verfasst, und anschließend wurden rasch noch ein paar Teile zu Maghreb und Maschrik hinzugefügt.	It seems as though the report was written for Eastern countries and then some parts were added about Maghreb and Mashreq.
In der Tat ist sich jeder der Bedeutung des Verkehrswesens bewußt, insbesondere im Bereich der wirtschaftlichen Entwicklung.	We are all aware of the importance of transport, particularly in terms of economic development.
Leider hat es Herr Goldstone nicht für notwendig erachtet zu untersuchen, ob dies tatsächlich der Fall war.	Unfortunately, Mr Goldstone has not seen fit to investigate whether this actually was the case.
Aber mit der Einführung des Euro, mit der institutionellen Entwicklung der Europäischen Union, mit dem Bündnis der elf Länder - deren Zahl sich noch erhöhen wird - werden wir sehen, wer die Macht hat.	It remains to be seen who will have most might, once the euro is in place, the European Union's institutions have developed and the 11 countries - soon to be more - are working together.
Allerdings sollte dies eine nachdrückliche und keine nachgiebige Politik sein.	Nonetheless, such a policy has to be demanding, rather than permissive.
Sobald diese gentechnisch veränderten Erzeugnisse in einem Mitgliedstaat auftauchen, muss es Vorschriften zu Abständen und zur Reinigung von Maschinen geben, wenn sie von Feld zu Feld transportiert werden.	Once these GM products are in a Member State, then there must be rules on distances and cleaning machinery when going from one field to another.
Es empfiehlt sich also, dieses Projekt auszuarbeiten und die Mitgliedstaaten dazu aufzufordern, die erforderlichen Infrastrukturen zu schaffen.	It is therefore necessary to make this project a reality and for the Member States to commit themselves to building the necessary infrastructures.
Deshalb möchte ich die Fraktion der Europäischen Volkspartei (Christdemokraten) und europäischer Demokraten zur Konsequenz auffordern.	I would therefore call upon the Group of the European People's Party (Christian Democrats) and European Democrats to show consistency.
Wir haben auf Sicherheit gesetzt und uns in die Bequemlichkeit vergangener imperialistischer Ideale oder postfaschistischer Befehle oder gar, wage ich zu sagen, neuen, dem 20. Jahrhundert zugehörigen Denkweisen in Bezug auf menschliches Leben und Menschenrechte zurückfallen lassen.	We have played safe by falling back into the comfort zone of either past imperialistic ideals or post-fascist commands or even, dare I say it, new 20th-century thinking with regard to human life and human rights.
Die unterschiedlichen bildungspolitischen Schubladen sind nicht voneinander zu trennen, wie die Gegenstände nicht nur in unterschiedliche Lehrpläne einzuteilen sind und jeder seinen Bereich am meisten verteidigt.	The various aspects of education policy cannot be separated any more than the subjects can be divided into different curricula with each defending his own the strongest.
Für die Berechtigung der Tätigkeit der EU ist eine bestimmte regionale Ausrichtung und ein Verständnis des Blickwinkels der Verbraucher mehr als nötig.	To justify the work of the EU there is an urgent need for a certain regional approach to issues and an understanding of the user’s point of view.
Dem stehen jedoch die Haushaltskürzungen entgegen, die vor allem die Frauen im öffentlichen Dienst betreffen.	In direct opposition to this concept are the budget cutbacks which affect in particular women in the civil service.
Ich hoffe, dass wir, wenn Dänemark Mitte des Jahres den Ratsvorsitz übernimmt und die historischen Entscheidungen über die Erweiterung getroffen werden müssen, ein verantwortungsvolles, vereintes und entschlossenes Westeuropa sehen werden, das diese neuen Demokratien in der demokratischen Gemeinschaft willkommen heißt.	I hope that as we move towards the Danish Presidency later this year and the historic decisions on enlargement, we will see a responsible, united and purposeful Western Europe welcoming these new democracies into the democratic fold.
Deshalb muss der öffentliche Sektor dazu angespornt werden, möglichst viele Dokumente den Bürgern elektronisch zur Verfügung zu stellen.	The public sector should be encouraged to make as many documents as possible available to citizens electronically, therefore.
Es ist eine der desaströsten, unfähigsten Episoden der Geschichte der Diplomatie.	It is one of the most disastrous, cack-handed episodes in the history of diplomacy.
Liebe Kolleginnen und Kollegen, der Haushaltsausschuß unterstützt den Kompromißvorschlag als das kleiner Übel mit überwältigender Mehrheit, praktisch einstimmig.	Ladies and gentlemen, the Committee on Budgets fully supports, almost unanimously, the proposed compromise as the lesser of two evils.
Die dazwischenliegende Zeit diente auch dazu, äußerst notwendige Zusicherungen und Garantien dahingehend zu erlangen, daß die ursprüngliche Entscheidung zur Aufhebung des Embargos eine gesunde Grundlage hat.	The intervening period has also served to provide much-needed reassurances and guarantees that the original decision to lift the ban was soundly based.
Ist es der wirtschaftlichen Entwicklung von Nutzen, eine Steuer auf Finanztransaktionen zu haben?	Is it useful for economic development to have a tax on financial transactions?
Es wird geändert in einem Verfahren, das nicht getrennt von den jüngsten Problemen mit mutmaßlichem Lobbyismus, von dem das Parlament betroffen war, betrachtet werden kann.	It will be modified in a process that cannot be dissociated from recent problems involving alleged lobbying, which have affected Parliament.
Auf den unausgesprochenen Aufruf zu historischer Verantwortung gehen sie nicht mehr ein und als vernünftige und besonnene Menschen sind sie in der Lage, eigennützige Argumente und Schachereien zu erkennen.	They are not responding any more to the unspoken appeal to historical responsibility. They are a sensible, level-headed people and can recognise a self-serving argument and spot a racket when they see one.
Diese Methode ist somit wichtig, weil sie diese Erzeugung im Anbaugebiet verankert.	So this method is important because it anchors the production to the territory.
Die griechische Regierung hat gezeigt, dass sie sich dieser Probleme bewusst ist.	The Greek Government has shown that it understands this problem.
Was ist richtig für Multilateralismus und multilaterale Prozesse und Institutionen?	What is right for multilateralism and multilateral processes and institutions?
Um die Lage der Menschen als Bevölkerung zu bestimmen, gibt es andere Indikatoren, und wir kennen sie.	There are other indicators measuring the situation of people, as population, and we know them.
Dies ist auf alle Fälle ein ernstzunehmendes Problem, um so mehr wenn man das letzte Woche gefällte Urteil des Gerichtshofs bedenkt.	This is serious in any event but more so in the light of the Court of Justice ruling last week.
Interessant ist, dass diejenigen, die sich stark für unabhängige Nationalstaaten einsetzen, auch diejenigen sind, die allen anderen Mitgliedstaaten bereitwillig ein Referendum auferlegen möchten, was ich etwas seltsam finde.	It is interesting that those who speak very strongly in favour of independent nation states are also the ones who would be willing to impose a referendum on all other Member States, which I find a bit strange.
Der Niedergang der sowjetischen Diktatur hat echte Hoffnungen geweckt, dass das Land den Weg zu Demokratie und Freiheit einschlagen würde.	The fall of the Soviet dictatorship aroused genuine hope that it may follow the path of democracy and freedom.
Wie Herr Kommissar Barrot sagte, favorisiere die Europäische Union eine Lösung, die einen Mehrwert schafft und die Versorgungssicherheit bestimmter EU-Mitgliedstaaten gewährleistet.	As Commissioner Barrot has said, the European Union gave preference to a solution that provides added value and ensures security of supply to certain EU Member States.
Wir wollen die erneuerbaren Energien - in Ordnung -, aber wir müssen sie gegen den Markt einführen, weil sie in aller Regel teurer sind als die billige Energie, die wir im Moment haben.	Fine, we want renewables, but we have to introduce them despite current market trends, because as a rule they are more costly than the cheap energy we currently have.
In meinen Augen ist dies ein bedeutender Schritt auf dem Weg zum Aufbau des Raums der Sicherheit, des Rechts und der Freiheit.	I would say that it represents a huge step forwards in the construction of this area of security, justice and freedom.
Unsere Legitimität als gewählte Vertreter der Bürger steht ebenfalls im Mittelpunkt dieses Berichts, zu dem im Verlaufe der Arbeit im Ausschuss ein breiter Konsens hinsichtlich der in Frage kommenden neuen Methode erzielt werden konnte.	Our legitimacy as elected representatives of the citizens is also at the heart of this report that, in the course of the work in committee, has attracted a very large consensus on the new method for consideration.
Die Europäische Union ist mit den 27 gemeinsam agierenden Mitgliedstaaten der größte Geber von humanitärerer Hilfe und Entwicklungshilfe.	The European Union, with the 27 Member States acting collectively, is the world's largest donor of humanitarian aid and development aid.
Es wird sich wohl schwerlich verhindern lassen, daß dies auf Brüssel beschränkt bleibt.	A Brussels-only phenomenon is not what we want at all.
Der Bericht, dessen zweite Lesung ich verteidige, bezieht sich in der Tat auf die Koordinierung der Hilfe für die beitrittswilligen Länder.	This report of mine which is now at second reading discusses the coordination of pre-accession aid for enlargement.
Deshalb warne ich die Kommission und das Parlament davor, diese Programme als Instrument der Propaganda oder der Vereinheitlichung zu verwenden.	This is why I am warning the Commission and Parliament against the temptation to use these programmes as an instrument for propaganda or standardisation.
Es verblüfft, dass dafür gerade einmal zwei Monate nach Inkrafttreten der neuen Finanziellen Vorausschau neue Ausgaben vorgeschlagen werden.	It is astounding that, just two months after the new financial perspectives began, new expenditure is being proposed for them.
Sie haben den Punkt, den ich ansprechen wollte, bereits erwähnt, und Sie haben gesagt, Sie stünden mit den französischen Behörden in Verhandlungen und Sie hofften, eine Lösung für dieses Problem erreichen zu können.	You have already mentioned the point I wanted to raise and you said you were in discussion with the French authorities and you are hoping to come to a resolution of this problem.
Deshalb soll das Prinzip horizontal in allen Mitgliedstaaten angewendet werden, damit die Bürger nicht zweimal wegen derselben Straftat verfolgt oder vor Gericht gestellt werden können.	This principle should, therefore, be applied horizontally across the Member States, so that citizens cannot be tried or prosecuted twice for the same offence.
Er tritt für eine einheitliche Währung ein, die zur Schaffung von Arbeitsplätzen beiträgt, und Europa müsse seine Bemühungen auf dieses Ziel hin konzentrieren.	He wants to see a single currency working to create employment, and Europe must concentrate its efforts on meeting this objective.
Wir stehen nicht mit Israels Menschen im Konflikt, von denen viele so wie wir die israelische Regierung verurteilen.	Our argument is not with the Israeli people, many of whom join us in our condemnation of the Israeli authorities.
Wir müssen das Risiko vermeiden, dass Informationen, die vermeintlich wissenschaftlicher Natur sind, die viel weniger noble Absicht verschleiern, Patienten zu beeinflussen und sie dazu zu bringen, ein bestimmtes Medikament zu kaufen.	We must avoid the risk of supposedly scientific information disguising a much less noble intention, which is to influence patients and steer them towards buying a particular medicine.
Wir müssen in den Mitgliedsländern gemeinsam ein hohes Schutzniveau schaffen.	Together we must create a high level of protection in the Member States.
Einheitliche und vereinfachte Verfahrensabläufe und die Entlastung der Behörden sowie die Auslagerung von Verfahrensschritten sind Teil dieser Richtlinie.	Uniform and simplified procedures, a relieving of the burden on the authorities as well as the removal of procedural steps are all part of this directive.
Gegenwärtig fallen pro Person 3,5 t Abfall an, und in den südeuropäischen Ländern werden bis zu 90 % der Abfälle deponiert.	Today's waste production is 3.5 tonnes per person and in the southern European countries up to 90% of waste goes to landfills.
Ausgerechnet hier, wo Europa ein Stück seiner Glaubwürdigkeit sichtbar machen kann, zeigt sich der Rat als Geizhals, möchte ich sagen.	Yet I am forced to say that precisely here, where Europe can make some of its credibility visible, the Council is proving to be a Scrooge.
Es ist Aufgabe der politisch Verantwortlichen der verschiedenen Mitgliedsstaaten, unabhängige, in diese Richtung gehende Aktionen zu unterstützen.	Political leaders in the various Member States have a responsibility to encourage independent approaches along these lines.
Der Umweltsektor könnte zur Schaffung neuer Arbeitsplätze führen und damit zur Erhöhung der Beschäftigung beitragen.	The environmental sector could bring about the creation of new jobs and thereby contribute to increased employment.
Kann der Rat bestätigen, daß auch er die Schwächung der UCK beabsichtigt und die Position Rugovas stärken will?	Can the Council confirm that it also intends to weaken the KLA and strengthen the position of Rugova?
Die Kommission kann nun aber für ihr Verhalten nicht alleine die Folgen tragen.	But the Commission cannot be alone in bearing the consequences of its conduct.
Die übrige Welt hat auf die Tsunami-Katastrophe mit überaus großer Spendenbereitschaft reagiert, sei es auf privater oder auch auf institutioneller und auf Regierungsebene.	The rest of the world responded to the tsunami disaster by making extremely generous donations, whether on an individual, governmental or institutional basis.
Ein Weg ist das Europäische Instrument für Demokratie und Menschenrechte.	One way is with the European Instrument for Democracy and Human Rights.
Die Kommission verfolgt die Umsetzung des Programms zur Inbetriebnahme der Ummantelung und nimmt an den Beratungen der Geberkonferenzen teil.	The Commission is monitoring the application of the implementation programme for shelter and is attending the meetings of the assemblies of contributors.
Heute diskutieren wir einen Vorschlag, der alle Jahre wieder auf der Tagesordnung steht und sämtliche Mitgliedstaaten betrifft, denn es muss jährlich klar zwischen exportierbaren und nicht exportierbaren Leistungen der sozialen Sicherheit unterschieden werden.	Today, we are discussing a proposal that is an annual fixture and that concerns all Member States, because every year, a clear distinction should be drawn between exportable and non-exportable social rights.
Wenn in der Zukunft die Rollen vertauscht werden, weil die Albaner die größte Bevölkerungsgruppe ausmachen, haben sie hoffentlich mehr Verständnis für die Belange der mazedonischen Minderheit, als dies gegenwärtig im Hinblick auf die Albaner der Fall ist.	If, in future, the roles were reversed because the Albanians had become the largest nation, they will hopefully sympathise more with the ambitions of the Macedonian minority than is now the case in respect of the Albanians.
Wir werden 2030 40 % mehr Energie benötigen, und ich möchte hinzufügen, dass 80 % dieser Verbrauchernachfrage von Ländern außerhalb der OECD kommen werden.	We will need 40% more energy in 2030, and I would add that 80% of this consumer demand will come from countries outside the OECD.
Danach stellt sich die Frage, wie dieser Haushaltsplan während des laufenden Jahres durchgeführt wurde.	The question then arises: how has this budget been implemented during the current year?
Strategien haben allerdings oft den Nachteil, dass zwar Ziele gesetzt und auch erreicht werden, die Nachhaltigkeit jedoch bereits in der Umsetzung außer Acht gelassen wird.	However, strategies often have the disadvantage that, although targets are set and even reached, sustainability is ignored, even during implementation.
Der breiten Öffentlichkeit ist es zwar nicht weiter bekannt, doch der Rückversicherungssektor ist für die Finanz- und Versicherungsmärkte in der Europäischen Union und weltweit von großer Bedeutung.	Although it is not very well known to the public, the reinsurance sector is very important for the financial and insurance markets in the European Union and internationally.
Zweitens: Könnten Sie sich auch für eine konkrete Liste von inhaftierten Priestern, Nonnen und Bischöfen - die es ja gibt - einsetzen?	Secondly, could you push for a list to be drawn up of the priests, nuns and bishops who have been arrested?
Erweisen sich diese Behauptungen als wahr, dann sind Israel und seine Armee genauso an terroristischen Akten schuldig wie diejenigen, die Selbstmordbombenattentate planen, unterstützen bzw. selbst ausführen.	If these prove to be true, then Israel itself and its army are as guilty of acts of terrorism as those who plan, support and carry out suicide bombings.
Die Ukrainer möchten aber zweifellos als gleichberechtigter Partner angesehen werden, von der EU genauso wie von Russland.	The Ukrainians, however, would no doubt like to be regarded as equal partners, by the EU as well as by Russia.
Es sei daran erinnert, daß insgesamt 10 Mio. Euro für Haushaltslinie B3-0309/99 vorgesehen waren, um zwei Aktivitäten zu finanzieren: die Expo 2000 und eine europäische Kampagne zur Bekämpfung von Gewalt gegenüber Frauen.	It will be recalled that a total of EUR 10 m was earmarked on budget line B3-309/99 in order to finance two activities: Expo 2000 and a European campaign to combat violence against women.
Hier im Europäischen Parlament hörten, ja verstanden wir, dass eine neue demokratische Gesellschaft in der Ukraine möglich war.	Here in the European Parliament we heard, we understood, that a new democratic society was possible within Ukraine.
Sie erwarten von unserem Hohen Haus, daß es morgen mit seiner Abstimmung das Ergebnis der Abstimmung im Industrieausschuß vom Montag dieser Woche bekräftigt.	They will expect from this House tomorrow a strong vote backing the vote that was carried in the Industry Committee unanimously on Monday of this week.
Allerdings suchen wir heute eine ganz andere Europäische Kommission, eine, die sich diesen Antrag zu Herzen nimmt und die politische Rolle spielt, die sie spielen sollte.	Yet today, we are looking for a quite different European Commission, one that takes this dossier to heart and plays the political role it should be playing.
Herr Präsident, die Frage, mit der wir uns heute befassen, beinhaltet einen vollkommen klaren politischen Aspekt.	Mr President, the issue with which we are concerned today has an obvious political element.
Herr Präsident, ich möchte hier darauf hinweisen, daß der Europäische Gerichtshof für Menschenrechte erst gestern in Straßburg einen Antrag auf Aufschub der Vollstreckung der Todesstrafe Öcalans für den Zeitraum angenommen hat, in dem er den Fall beurteilt.	Mr President, I would like to point out that just yesterday, here in Strasbourg, the European Court of Human Rights accepted a request for a stay of execution for Öçalan whilst it examines the case.
Der Wissenschaftliche Ausschuss der Kommission „Tiergesundheit und artgerechte Tierhaltung“ kam zu dem Schluss, dass das Wohlbefinden der Tiere abnimmt, je länger die Fahrt dauert.	The Commission's scientific committee on animal health and animal welfare concluded that levels of animal welfare drop as journey times increase.
Sie bedauert es sehr, nicht an dieser Aussprache teilnehmen zu können.	She very much regrets being unable to attend this debate.
"Dieses Motto ""mehr Europa "" müsste auch gezieltere Verpflichtungen und Inhalte zur Verteidigung der Freiheiten und Identität der Völker einschließen."	This motto 'More Europe' must embrace more specific commitments and actions to protect the freedoms and identities of the Europeans.
Wir wehren uns dagegen, dass die Jugendarbeitslosigkeit eine ganze Generation vereinnahmt, und wir werden alles tun, um mit Bildung und Beschäftigung jungen Menschen aus den Startlöchern zu helfen.	We refuse to allow youth unemployment to take hold of a whole generation, and we will insist on helping young people to get off the ground with training and employment.
. – Herr Präsident, meine Damen und Herren! Als Berichterstatter für den Ausschuss für Verkehr und Fremdenverkehr möchte ich betonen, dass zu den Transeuropäischen Netzen der Europäische Rechnungshof bereits eine Tradition der Kritik entwickelt hat.	– Mr President, ladies and gentlemen, as the draftsman for the Committee on Transport and Tourism, I should like to stress that the European Court of Auditors already has a tradition of criticism of the trans-European networks.
Die Kommission hatte dem Parlament einen Bericht versprochen, der jedoch noch nicht vorliegt.	The Commission had promised Parliament that it would produce a report, although this is not yet available.
Wir im dünn besiedelten Finnland kennen diese Benachteiligungen gut, die auch in den wichtigen Beitrittsverträgen für Finnland, Schweden und Österreich konstatiert wurden.	We in sparsely populated Finland are familiar with such disadvantages, and these were also noted in the important accession treaty for Finland, Sweden and Austria.
Bücher waren immer mehr als nur ein Gebrauchsgegenstand, und in einer Welt, die sich immer mehr auf Waren orientiert, ist dies von großer Bedeutung.	Books have always been recognised as more than simply a commodity and in an increasingly commodified world this is extremely important.
Hat die Kommission ein Konzept, auf welche Weise sie konkrete Schritte gegen die russische Regierung unternehmen will?	Has the Commission formulated a basis for concrete steps to be taken against the Russian Government?
Außerdem wird nur die jeweilige national oder regional gewährte Parkerleichterung des Mitgliedstaats gewährt, in dem die behinderte Person parken möchte.	Not only that, but the only concession refers to the respective national or regional parking concessions of the Member State in which the disabled person would like to park.
In der Vergangenheit stand nur allzu oft die Aufwendung hoher Summen für die medizinische Versorgung im Vordergrund.	The emphasis in the past has all too often been on spending large sums of money on health care.
Nach den Berichten, die dem Parlament unterbreitet wurden, haben sich bei der Umsetzung dieses Rahmenprogramms tief greifende Unstimmigkeiten im Hinblick auf die Ausnahmen vom Grundsatz der Nichtförderungsfähigkeit von Finanzhilfen der Union für Steuern, Gebühren und andere Abgaben gezeigt.	According to the reports submitted to Parliament, the implementation of this framework has revealed profound inconsistencies regarding exceptions to the principle of non-eligibility for Union financing of costs related to taxes, duties and other charges.
Eine solche Belastung könnte sich als kontraproduktiv erweisen, da sie in der Praxis der Kontrollen am Straßenrand schwerlich einzuhalten wäre.	Such stringent checks are liable to be counterproductive, because they will be difficult to conduct in roadside conditions.
Sie selbst, Herr Bundeskanzler, haben im März diesen Jahres in Luxemburg davon gesprochen, daß die Erweiterung zwar eine Notwendigkeit sei, aber keine Euphorie hervorrufe.	You yourself, Chancellor, said in Luxembourg last March that enlargement was certainly necessary, but that it was not exactly enthusiastically welcomed.
Ich möchte meinen Beitrag nicht beenden, ohne die erste Berichterstatterin dieses Berichts, Frau Benassar, zu erwähnen.	I do not wish to end my intervention without mentioning the first rapporteur of this report, Mrs Benassar.
schriftlich. (PT) Die neue Verordnung über Spirituosen wird für die Definition und die Herstellungsmethoden dieser Art von Getränken mehr Klarheit bringen.	The new regulation on spirit drinks will bring greater clarity to the definition of this kind of drink and to the methods used to produce it.
Die vorgeschlagene Änderung könnte sich so auswirken, dass sie den breit und allgemein gedachten Anwendungsbereich des Absatzes, der sich mit dem entscheidenden Aspekt der Kontrolle der Kapazitäten von Drittländern befasst, einschränkt.	The proposed amendment could have the effect of restricting the scope of what is designed to be a broad and general paragraph dealing with the crucial aspect of control capacities of third counties.
Meiner Meinung nach sollten dann, wenn nach einer Erhöhung der Beiträge von Mitgliedstaaten um lediglich die Inflationsrate nicht genügend Finanzmittel zur Verfügung stehen, Wege gefunden werden sollten, um Haushaltslinien neu zuzuweisen, damit Defizite ausgeglichen werden können.	My argument is that if there isn't enough funding after inflation-only increases in Member State contributions, ways should be found to re-allocate budget lines to meet any shortfalls.
Es handelt sich hier um die offene See mit den durch internationales Recht garantierten Freiheiten, vor allem der Freiheit der Fischerei.	Indeed it concerns the high seas, with the freedoms guaranteed by international law, in particular, the freedom to fish.
Nachdem vor einiger Zeit UN-Beobachter bedroht wurden, sind die türkischen Militärkräfte in die UN-Pufferzone in der Region östlich von Nikosia vorgedrungen.	Recently, after threatening UN observers, the Turkish forces extended their grip into the UN buffer zone in the region east of Nicosia.
"Sie sagen uns ""handeln"" , doch es waren die Nationalstaaten, die es durch das Subsidiaritätsprinzip elaubt haben, in Sachen BSE zu handeln."	You say 'act' , but it was the Nation States, by the principle of subsidiarity, who gave permission for action in the BSE affair.
Herr Präsident, eine wissenschaftliche Erkenntnis ist bei fast allen Umweltfragen von allgemeinem Interesse in der Regel fragwürdig.	Mr President, scientific knowledge is very often shaky when it comes to almost all issues of general environmental interest.
Das ist der Schlüssel zur heutigen Debatte, und aus diesem Grund begrüße ich den Bericht von Frau Hermange.	That is the key to today's debate and I welcome Mrs Hermange's report for that reason.
Ich begrüße die gute Arbeit der Berichterstatter und habe dem Bericht deshalb auch zugestimmt.	(DE) I welcome the good work done by the rapporteurs and I therefore also voted in favour of the report.
