source_de	target_en
Wir haben einen gemeinsamen kulturellen Hintergrund, der auf der griechischen Philosophie, dem römischen Recht, dem Christentum, der Reformation, der Aufklärung, der Renaissance und auch der Globalisierung beruht.	We have a common cultural background based on Greek thought, Roman law, Christianity, the Reformation, the Enlightenment, the Renaissance and even globalisation.
Herr Präsident, meine Damen und Herren! Ehrlich gesagt, hätten wir uns mehr von der Erklärung des Rates erwartet.	Mr President, ladies and gentlemen, in all honesty we expected more from the Council’s statement.
Gerade der eklatante Mangel an politischer Führung, wo es um die Festlegung der Grenzen der Europäischen Union geht, verursacht Unzufriedenheit und Ungewissheit im Zusammenhang mit dem Erweiterungsprozess.	It is precisely the utter lack of political leadership to define the European Union's borders that causes discontent and uncertainty surrounding the enlargement process.
Darum hatte es die Möglichkeit, im Anschluß daran beim Wiener Kongreß als Vertragspartei dabei zu sein und wirklich mitzuwirken, aktiv beizutragen, und schon damals hat es seine besondere Selbständigkeit, seine besondere Position betont.	Because of this, it had the opportunity to attend the Congress of Vienna as a party to the agreement and to make an active contribution; even then it emphasised its particular independence, its special position.
Der Herr Kommissar erwähnte die Mitteilung, die jetzt offensichtlich der der ICO und dem internationalen hochrangigen Runden Tisch in London nicht rechtzeitig vorliegt.	The Commissioner mentioned the communication, which clearly is not now going to be on the table in time for the ICO and world high-level round-table meeting in London.
Andererseits möchte ich bezüglich des Aspekts des Berichts, in dem eine Aufteilung der nicht ausgenutzten Fischereirechte gefordert wird, zur Vorsicht mahnen.	On the other hand, I wish to sound a note of caution on that aspect of the report which calls for a share-out of under-utilised fishing rights.
Schließlich müssen wir auch etwas für die Opfer von Landminen tun.	Finally, we also need to do something about the victims of landmines.
Sie erklärten öffentlich Ihre Unterstützung für diesen Plan, und auch Ihr Präsident, Kommissionspräsident Barroso, verpflichtete sich öffentlich zu einer solchen horizontalen Richtlinie.	You publicly stated that you supported that idea; your President, President Barroso, publicly committed himself to such a horizontal directive.
Die Einrichtung des Europäischen Ausschusses für Systemrisiken und von Finanzaufsichtsbehörden stärkt die Finanzaufsicht innerhalb der EU.	The creation of the European Systemic Risk Board and European Financial Supervisory Authorities strengthens financial supervision within the EU.
Auch die Beitrittsländer haben eine Würde und eine innenpolitische Situation, und das sollten unsere nationalen Regierungschefs auch erkennen.	The accession countries also have dignity and an internal political situation, and our national heads of government ought to recognise that.
Weiter wird klar formuliert: 'Die konkreten Maßnahmen beinhalten eine gerechte Verteilung der Lasten für die Landwirtschaft, und auch den Entwicklungsländern sollen größere Chancen eingeräumt werden'.	It is furthermore stated in clear terms that 'the actual measures involve the fair sharing of agricultural burdens and the developing countries, too, should be given greater opportunities.'
(FI) Herr Präsident! Die Finanzkrise hat zur Folge, dass wir gerechte Einkommensquellen in Betracht ziehen müssen, um Wachstum und Wohlstand zu erreichen.	(FI) Mr President, the financial crisis has meant that we have to consider fair sources of income to achieve growth and prosperity.
Das kann eine wichtige Rolle spielen, damit die Industriestaaten Unterstützung leisten und Gelder für Wiederaufforstungsprojekte in den Entwicklungsländern bereitstellen.	This can play an important role in allowing the industrialised countries to support and provide funding for reforestation projects in developing countries.
Diese politische Perspektive ist in dem Mitchell-Bericht aufgezeigt, der seinerseits nur eine Zwischenphase bis zur definitiven Wiederaufnahme der Verhandlungen über ein permanentes Statut für die palästinensischen Gebiete darstellt.	This political prospect is set out in the Mitchell report which, in turn, should only be viewed as an intermediate stage towards the eventual relaunch of negotiations on a permanent status for the Palestinian regions.
Die Grünen und andere Fraktionen sind der Ansicht, dass erst dann weitere Schritte unternommen werden sollten, wenn die Gewissheit besteht, dass die gerichtlichen Standards aller Mitgliedstaaten einwandfrei sind.	The Greens and other political groups are saying, don't go ahead until you are sure that everybody's judicial standards are perfect.
Meines Erachtens sind wir es ihm und anderen Landwirten schuldig, dies zu tun.	I think we owe it to him and to other farmers to get on with it.
Außerdem schlage ich vor, dass die Städte schwerpunktmäßig auf energieeffiziente Gebäude setzen und bereits bestehende Gebäude für neue Zwecke verwenden, anstatt neue Standorte zu erschließen.	I would also suggest that cities prioritise energy-efficient buildings and use already existing buildings for new purposes, instead of developing new sites.
Einmal, dass es das falsche Thema sei, weil es dringlichere Themen in der Welt gebe, wo mehr Menschenrechtsverletzungen geschehen.	One speaker explained that this is the wrong subject for debate, because there are more urgent issues that involve more significant violations of human rights.
Entweder Freihandel ist der weltliche Begriff für die christliche Lehre, wonach die Weinbauern Europas, die Bauern und die Arbeiter gekreuzigt werden müssen, um die Sünden der Welt zu sühnen.	The first possibility is that free trade is the secular name for Christianity, whereby the wine growers of Europe, the small farmers and the workers must climb onto the Cross in order to atone for their worldly sins.
Dagegen haben künstlich angelegte Flächen wie Industriegebiete, Wohnsiedlungen oder die Verkehrsinfrastruktur seit dem Jahr 1990 um 8 % zugenommen.	In contrast, areas of manmade development such as industrial parks, residential developments and transport infrastructure have increased by 8% since 1990.
Politische Änderungen werden nur dann möglich sein, wenn wir sicherstellen, dass die Belorussen Zugang zu unabhängigen Informationen haben.	Political changes will be possible only when we ensure that Belarusians have access to independent information.
Der Tierschutz wird gegenüber der reinen Kosten- und Wettbewerbsorientierung jetzt deutlicher in den Vordergrund gestellt.	Animal welfare is now given far greater priority, and the focus is no longer solely on costs and competition.
Wir alle sind stolz darauf, Teil einer Gemeinschaft, hier in der Europäischen Union zu sein, die die Würde des Menschen als eine ihrer wichtigsten Werte betrachtet.	We are all proud to be part of a community, here in the European Union, which counts human dignity among its most important values.
Dort spielt sich etwas ab, was für die Folgen der in Brüssel betriebenen Politik symptomatisch ist.	An event is taking place there that symbolises the consequences of the policies laid down in Brussels.
Die Bereiche Verkehr, Umwelt und Energie sind Zukunftsbranchen, die ich hervorheben möchte.	I would emphasise the fact that transport, the environment and energy are the sectors of the future.
Damit jedoch ein echter Binnenmarkt Realität wird, muss für verantwortungsvolles Handeln und rechtliche Klarheit gesorgt werden.	However, for a true Single Market to become a reality, there needs to be good governance and legal clarity.
Ich darf außerdem daran erinnern, daß Polen, Estland, Lettland und Litauen, vier Ostseeländer, die keinen anderen europäischen Organisationen angehören, Beobachter in die Parlamentarische Versammlung der WEU entsenden.	Then I would mention that Poland, Estonia, Latvia and Lithuania, four Baltic countries which are not members of other European organizations, send observers to the WEU Parliamentary Assembly.
Natürlich weiß ich, daß das Europäische Parlament enttäuscht darüber ist, daß ihm im neuen Vertrag keine direkte Mitsprache bei der Verabschiedung von Rechtsvorschriften auf der Grundlage von Tarifverträgen zugestanden wurde.	However, I would like to say as well that I realize that the European Parliament is disappointed that it has not obtained a direct say under the new Treaty on adoption of legislation based on collective agreements.
Das ist ein echter Skandal, der in diesem Saal, außer von Mitgliedern der betroffenen Partei, noch nie erwähnt wurde.	It is an absolute scandal, but it has never been mentioned in this House other than by members of the political grouping in question.
Was Lissabon angeht, so begrüße ich viele Punkte in der Erklärung des Rates: die Notwendigkeit einer grundlegenden Strukturreform, die Vollendung des Binnenmarktes, bessere Regulierung und den Austausch von Informationen über bewährte Praktiken.	On Lisbon, I welcome many of the points in the Council statement: the need for substantial structural reform, the completion of the internal market, better regulation and sharing of best practice.
Wir haben dieses Thema seit fast 15 oder 18 Monaten diskutiert und mit der Stimmabgabe des Parlaments stehen wir kurz davor, diese sinnvolle Vereinbarung in die Tat umzusetzen.	We have now been debating this subject for almost 15 or 18 months, and, with Parliament's vote, we are very close to putting this reasonable agreement into effect.
Lassen Sie mich als letzten Punkt sagen: Die Transitpolitik ist ein Beweis dafür, dass die dänische Ratspräsidentschaft, der ich sehr dankbar bin, bis zum letzten Tag arbeitet.	As my final point, let me say that transit policy is evidence of the fact that the Danish Presidency, to which I am very grateful, is at work right through to its last day.
Das war zu erwarten, da der Führerschein heutzutage der am weitesten verbreitete Befähigungsnachweis innerhalb der Union ist.	This is to be expected, since the driving licence is the most commonly held qualification in the Union today.
Ich habe nur eine vage Antwort erhalten, und in der Zwischenzeit hat sich nichts getan.	I received only a vague reply and nothing has happened in the mean time.
Obwohl die NEAFC besser arbeitet als andere RFO, ist der Zustand der wichtigsten Fischbestände im Bereich des Übereinkommens an einem kritischen Punkt.	Even though the NEAFC is performing better than other RFMOs, the status of the main fish stocks in the convention area is at a critical point.
Natürlich gibt es Probleme an der Grenze zwischen Burundi und Tansania, und wenn die internationale Gemeinschaft nicht rasch handelt, dann können wir durchaus eine Wiederholung dessen erleben, was an der Grenze zwischen Zaire und Ruanda geschah.	I put it to you that things are not easy at the border between Burundi and Tanzania and unless the international community acts quickly we might witness there something of a repetition of what occurred at the Zairean/Rwandan border.
(IT) Herr Präsident, werte Kolleginnen und Kollegen! Gratulation zu dieser neuen Form von Demokratie.	(IT) Mr President, ladies and gentlemen, congratulations on this new form of democracy.
schriftlich. - (RO) Ich habe für den Bericht über die Bürgerinitiative gestimmt.	in writing. - (RO) I voted for the report on the citizens' initiative.
Das dringendste Problem in Kenia zur Zeit ist: Wie bekämpfen wir die Korruption?	The most urgent issue in Kenya at the moment is how to combat corruption.
Nach der Tagesordnung folgt die Aussprache über die folgenden sechs Entschließungsanträge:	The next item is the debate on the following six motions for resolutions presented by:
Das war, soweit ich mich erinnern kann, der bislang größte Erfolg der Europäischen Union im Kampf gegen Schmuggel und Steuerbetrug.	This was the biggest success I can remember the European Union achieving to date against smuggling and tax fraud.
. (NL) Herr Khanbhai zeigt sich erneut als vehementer Fürsprecher der Entwicklungsländer.	Mr Khanbhai is once again proving to be an effective champion for developing countries.
In der letzten Sitzung hat ein Kollege gesagt, wir haben demnächst ein Treffen mit China, da können wir nicht über China reden.	During the last session, one Member said that as we were just about to hold meetings with China, we could not talk about China.
Natürlich haben während unserer Sitzungen die Ausschußmitglieder die wichtigste Funktion inne und üben diese auch beim Befragen und Bedrängen der Kommissionsbeamten sowie bei den zu treffenden Entscheidungen aus.	Naturally during our meetings the committee members have and do exercise the most vital role in questioning and urging on the Commission officials and in the decisions we make.
Sechzig Prozent der Weltbevölkerung leben auf dem Lande, die übergroße Mehrheit davon in Entwicklungsländern.	Sixty per cent of the world's population lives in rural areas and the vast majority are in developing countries.
Wir begrüßen das Interesse Tadschikistans an einer Zusammenarbeit und unterstützen seine Bemühungen.	We welcome Tajikistan's interest in cooperation and support its efforts.
In Europas neuer Hinwendung zu China ist eine unangemessene Eile festzustellen.	There is an unseemly haste in Europe's new approach to China.
Das Gesetz verstößt ganz klar gegen die grundlegenden bürgerlichen Rechte und Freiheiten und stellt eine eindeutige Diskriminierung einer bestimmten Bevölkerungsgruppe dar.	The bill obviously infringes fundamental civil rights and freedoms, and it clearly discriminates against a section of the population.
Und ich denke, ohne ihn wäre dieser Tanker mehr als einmal auf Grund gelaufen.	I also think that, without him, this tanker would have ended up on the rocks more than once.
Die Berichterstatterin hat über ein kritisches Thema, nämlich die vergleichende Bewertung gesprochen.	The rapporteur mentioned one critical question, that of comparative assessment.
Vor genau einer Woche verabschiedete dieses Parlament einstimmig die Entschließung gegen den Terrorismus.	Exactly a week ago, this Parliament unanimously approved the resolution against terrorism.
Aber warum müssen politische Bedingungen gestellt werden - wie z. B. mehr Integration, Sicherung des europäischen Mehrwerts -, um finanzielle Unterstützung bekommen zu können?	Why should political riders such as greater integration and safeguarding European added value be prerequisites to being considered for financial support?
Gleichzeitig ist es äußerst wichtig, dass die Arbeit dieses Ausschusses nicht antiamerikanische Stimmungen in Europa schürt und dass seine Ergebnisse und Feststellungen nicht schon als selbstverständlich vorausgesetzt werden.	At the same time, however, it is crucial that the work of this committee should not heighten anti-American sentiments in Europe, and that its conclusions and findings should not be taken as read.
"im Namen der IND/DEM-Fraktion. - Herr Präsident! Der Begriff ""Europäische Solidarität"" wurde heute Morgen immer wieder genannt, als ob das ein Fakt wäre."	on behalf of the IND/DEM Group. - Mr President, the term 'European solidarity' has been bandied around this morning as if it were a given.
Ein weiterer Faktor, um ein dauerhaftes und nachhaltiges Wachstum der europäischen Volkswirtschaften gewährleisten zu können, sind Förderungen am Dienstleistungssektor.	Another factor which will help us to ensure lasting and sustainable growth in European national economies is support for the service sector.
Doch der vorliegende beinhaltet Ausgewogenheit zwischen den Umweltanforderungen und den wirtschaftlichen Qualitätsnotwendigkeiten.	However, this compromise represents a balance between the environmental requirements and the quality-related economic constraints.
Der andere Grund ist der, dass die Europäische Union beabsichtigt, diese Entschließung dazu zu nutzen, Befugnisse hinzuzugewinnen, über die sie nicht verfügt.	The other reason is that the European Union intends to use this resolution to assume powers which it does not have.
Außer zu medizinischen Zwecken ist in Schweden jeglicher Umgang mit Drogen verboten.	In Sweden, any use of drugs, except for medical reasons, is banned.
Aber, meine Herren Präsidenten, ich habe den Eindruck, daß man hier noch auf der Suche nach einer Rechtsgrundlage ist.	But, gentlemen, I have the impression that no legal basis has yet been found for this.
Dieser Posten wurde gänzlich abgeschafft, sodass die Transparenz im Hinblick auf Informationen über den Staat, beispielsweise das öffentliche Auftragswesen, nicht mehr vorhanden ist.	That post has been abolished totally, so transparency of information about the State, for example on public procurement, is not there anymore.
Es ist wichtig, dass Kroatien Grenzstreitigkeiten mit seinen anderen Nachbarn weiterhin aufarbeitet und sicherstellt, dass die Verhandlungen in gutem Glauben und nach dem Grundsatz pacta sunt servanda geführt werden.	It is important that Croatia continues to address border disputes with its other neighbours and ensures that these negotiations are conducted in good faith and according to the principle of pacta sunt servanda.
Das wird geschehen, wenn wir unsere Rohstoffe zurückgewinnen und wenn die gesamte Bevölkerung Boliviens von ihnen profitiert.	That will happen when we recover our natural resources and when they benefit the whole of the Bolivian population.
Ich bin aus diesem Grund der Auffassung, dass die für Arbeitgeber vorgesehenen Sanktionen sicher als weitere Abschreckung dienen werden - denn Sanktionen für illegale Arbeit, insbesondere im Zusammenhang mit illegalen Einwanderern, gibt es bereits.	I believe, therefore, that the sanctions laid down for employers will certainly act as a further deterrent, because there are already sanctions for illegal work, especially involving illegal immigrants.
Zudem hoffen wir, auf der bevorstehenden Tagung des Europäischen Rates eine Reflexionsgruppe einzurichten, die der Union hilft, die Herausforderungen der nächsten zwanzig bis dreißig Jahre besser vorauszusehen und erfolgreicher zu bewältigen.	We also hope to establish at the forthcoming European Council a Reflection Group, to help the Union anticipate and meet challenges more effectively in the next twenty to thirty years.
Wir müssen mit ansehen, wie wir mangels geeigneter Instrumente zur Befriedung dieser Region den Völkermord nicht verhindern konnten.	We are having to watch how the absence of adequate instruments to implement peace there has left us powerless to prevent an act of genocide.
Wenn wir der Meinung waren, dass es z. B. Beweise für Dumping gab, haben wir Anti-Dumping-Maßnahmen gegen China ergriffen.	When we have believed there is evidence of dumping for instance, we have launched anti-dumping measures regarding China.
Daher möchte ich dem Parlament danken, das uns mit diesem Bericht eine Reihe von Elementen übermittelt hat, die – wie ich sehr hoffe – genutzt werden, um eine noch ambitioniertere Politik zugunsten des Kurzstreckenseeverkehrs zu betreiben.	I therefore want to thank Parliament, which has, in this report, contributed a number of elements that I very much hope will be implemented to create an even more ambitious policy regarding short sea shipping.
Die Gewalt der jüngsten Naturkatastrophen macht deutlich, wie anfällig unsere Gesellschaften gegenüber natürlichen Risiken sind: Innerhalb von 20 Jahren sind durch Naturkatastrophen weltweit 1,5 Millionen Menschen umgekommen.	The violence of recent natural disasters reminds us how vulnerable our societies are to risks in nature: in 20 years, natural disasters have killed 1.5 million people worldwide.
Die Träger unseres Sacharow-Preises sind häufig nicht in der Lage, den Preis hier in Empfang zu nehmen.	Our Sakharov Prize winners have often been unable to come here to receive the prize.
Morgen werden wir feststellen, dass wir gemeinsam schon eine Reihe wichtiger und zielführender Vorgaben in diesem Sektor gemacht haben.	Tomorrow, we will observe that we have, together, already achieved a series of important and expedient measures in this sector.
Das ist sehr wichtig, weil technische Normung etwas ist, was erstaunlicherweise im öffentlichen Bewusstsein der europäischen Bürgerinnen und Bürger häufig völlig verkannt wird.	This is very important, as technical standardisation is something that, astonishingly, is frequently entirely misjudged in the mind of the European public.
Danken möchte ich insbesondere und aufrichtig dem Ausschuss für Bildung für seine Bemühungen um die Beschleunigung des Verfahrens sowie dem Berichterstatter, Herrn Takkula, für seine ausgezeichnete Arbeit und Zusammenarbeit.	I would like especially and sincerely to thank the Committee on Culture for its efforts to accelerate the procedure, and the rapporteur, Mr Takkula, for his excellent work and cooperation.
Wir müssen daher wissen, ob die Kommission und der Rat die Maßnahmen umsetzen wollen, die im Rahmen der WTO-Abkommen möglich, anerkannt und gestattet sind, um die nachteiligen Auswirkungen der Abschaffung der Kontingente abzufedern.	We need to understand, therefore, whether the Commission and the Council want to implement those measures that are possible, recognised and permitted within the framework of the WTO agreements, so as to cushion the adverse effects of removing the quotas.
Es muss in dieser Debatte auch klargestellt werden, dass es zwei Dinge zu beachten gilt, wenn wir in anderen Ländern außerhalb der Europäischen Union etwas bewegen wollen.	This is also a debate in which it must be stated quite clearly that two things must never be forgotten if we are to bring progress to other countries outside the EU.
Ich bin sicher, dass er diese Möglichkeit gerne wahrnehmen wird.	I am sure they will be glad to have that opportunity.
Diese Institutionen mögen zwar als sich gegenseitig ausschließend erscheinen, doch in Wahrheit könnten beide 'Seiten' sehr viel voneinander lernen und im Einklang effizienter arbeiten.	"These institutions may appear to be mutually exclusive, whereas in fact both ""sides"" could learn a lot from one another and work more effectively in unison."
Natürlich ist die Frage der Ausstattung der Klassenräume mit Computern oder der Zugang von Schulen zum Internet in erster Linie eine Frage der subsidiären Verantwortung der Mitgliedstaaten.	Of course, the issue of equipping classrooms with computers or giving schools Internet access is above all a matter for the Member States, under the principle of subsidiarity.
Die Stimmabgabe findet morgen, Dienstag, den 23. November 2010 statt.	The vote will take place tomorrow (Tuesday, 23 November 2010).
Sicher, es gab Krieg, es besteht immer noch der Nahostkonflikt.	There has of course been the war, and there is still conflict in the Middle East.
Die Insolvenz der Thunfischkonservenfabriken, durch die derzeit 5 000 direkte Arbeitsplätze vor Ort und über 30 000 indirekte Arbeitsplätze geschaffen werden, würde zu einem drastischen Anstieg der Arbeitslosigkeit führen und könnte soziale Unruhen in Abidjan auslösen.	Bankruptcy of the tuna canneries, currently generating 5 000 direct local jobs and more than 30 000 indirect jobs, would create a great deal of unemployment and could possibly lead to social unrest in Abidjan.
Die Frage lautet: Inwieweit wird auf politischer Ebene dafür gesorgt, dass von diesen best practices gelernt wird?	The question is: to what extent is a policy being adopted to actually learn something from those best practices?
Gleichzeitig werden durch die Initiative des Franziskanermönchs Csaba Böjte in Transsylvanien fast 2000 Kinder in 18 Kinderheimen und 40 Tagesstätten ernährt und beaufsichtigt.	At the same time, as a result of the initiative launched by the Franciscan monk, Csaba Böjte, in Transylvania, close to 2 000 children are fed and supervised in 18 children's homes and 40 day care homes.
Auch dieses Mal verfügen wir über ein Dokument, das in bestimmter Hinsicht vorzüglich ist, dennoch muss ich eine gewisse Kritik an die Adresse der Kommission richten.	This time, there is also a document which in some respects is excellent but I do have to criticise the Commission on one point.
Im 20. Jahrhundert fielen in Europa mehrere Millionen Intellektuelle und ideenreiche Bürger totalitären Regimen zum Opfer.	In the 20th century Europe lost millions of intellectuals and enterprising citizens because of totalitarian regimes.
Wir müssen mit unserer Politik sehr vorsichtig sein, um zu gewährleisten, dass wir nicht nur die Umwelt betreffend, sondern auch weltweit auf die Notwendigkeit einer nachhaltigen Lebensmittelerzeugung reagieren.	We have to be very careful with our policies to ensure that we are responding not only environmentally but also globally to the necessity for sustainable food production.
Es wurde kein Sektor herausgegriffen - weder Thermometer noch Barometer -, denn es wird eine Reihe von Maßnahme über mehrere Jahre hinweg geben.	No sector has been singled out - not thermometers, nor barometers - because there is going to be a set of actions over a number of years.
"Abgesehen von manchem IBM-freundlichen Wortlaut über ""intelligentere Stadtentwicklung"" (Ziffer 8) waren wir vor allem darüber enttäuscht, dass es dem Schattenberichterstatter der S&D gelungen ist, die guten Formulierungen zum Partnerschaftsprinzip abzuschwächen."	"Besides some IBM friendly text on ""smarter urban development"" (para 8) we were mainly disappointed that S&D shadow managed to weaken good wording on the partnership principle."
Eine klare Definition, wie sie auch vorgeschlagen wurde, hätte zur Qualitätsverbesserung geführt, indem man das Wandelrecht zum Beispiel beim Wertpapierbesitzer angesiedelt hätte.	Had these been unambiguously defined, as had indeed been proposed, quality improvements would have followed, because, for example, the right to convert would have gone to the owner of the securities.
Wir sollten uns auf der anderen Seite aber auch der juristischen Grenzen der Union bewusst sein und hier ganz bewusst auch im Rahmen unserer Möglichkeiten diese Grenzen respektieren.	On the other hand, we should also be aware of the legal limits of the Union and take care to respect these limits as far as we can.
Es stimmt natürlich, dass die Kosten für die Gesundheitsfürsorge in den Mitgliedstaaten mit jedem Tag und mit jedem Jahr weiter ansteigen.	It is certainly true that the costs related to any health care are increasing day by day and year by year in the Member States.
Mein Bericht enthält noch einen weiteren Vorschlag, nämlich daß Petitionen in einem öffentlichen Register erfaßt und dadurch für die Allgemeinheit zugänglich werden.	My report also contains a second proposal, namely that these petitions should be entered in a public register and thus be available to the general public.
Hungersnöte in der Welt, Klimastörungen, Umweltschutz, all das soll künftig dank der Segnungen der Biotechnologie geregelt werden können.	World hunger, unexpected climate change, protection of the environment, all these problems could be resolved tomorrow thanks to the benefits of biotechnology.
Die Europawahlen haben gezeigt, dass die Wähler nicht nur gleichgültig sind, wie Sie ganz richtig festgestellt haben, sie sind auch wütend auf die europäischen Institutionen.	The European elections have demonstrated that voters are not only indifferent, as you quite rightly pointed out; they are also outraged by the European institutions.
Daher möchte ich den von der sozialistischen und der liberalen Fraktion gestellten Anfragen noch eine Reihe zusätzlicher Fragen hinzufügen.	That is why I will add a set of additional questions to those tabled by the PSE and ELDR Groups.
Von besonderem Interesse sind die Ausweitung der Gemeinschaftskompetenzen im Sicherheitsbereich sowie die Auswirkungen von Gemeinschaftsinitiativen, wie dem gemeinsamen europäischen Luftraum und dem Flugverkehrsmanagementsystem, auf die Branche.	Of particular interest are the extension of Community competence in areas of security and safety, and the impact on the sector of Community initiatives such as the Single European Sky and the Air Traffic Management System.
Ich denke außerdem, dass es wichtig für uns ist, die Funktionsweise unserer Vergabeverfahren hier im Parlament zu betrachten.	I also think it is important for us to look at the functioning of our procurement procedures here in Parliament.
Hätten wir diese Billiarden, die wir auf eine weitere Vermehrung unserer Schulden verwendet haben, als Steuersenkungen an die Menschen zurückgegeben, dann denken Sie einmal, was das für einen Stimulus-Effekt gehabt hätte.	If, instead of spending these trillions on yet further aggrandisement of our debt, if we had given that back to the people in tax cuts, think what a stimulus effect that would have had.
Wenn man die Antworten auf die von der Kommission für die Revision der GFP übersandten Fragebögen betrachtet, hat nicht einmal der Sektor selbst, mit einer Ausnahme, nämlich Großbritanniens, diese Notwendigkeit der Regionalisierung bekräftigt.	Indeed, according to the replies to the questionnaires sent out by the Commission concerning the review of the common fisheries policy, the sector itself does not support the need for regionalisation, the only exception being the United Kingdom.
Herr Präsident, Herr Kommissar, meine Damen und Herren! Worüber sprechen wir eigentlich genau, wenn wir von der EU-Strategie für den Donauraum reden und den Donauraum erwähnen?	Mr President, Commissioner, ladies and gentlemen, what exactly are we talking about when we speak of the European Danube strategy and mention the Danube region?
Gleichzeitig kann ich erklären, dass es eindeutige Alternativen gibt, die leichter ausführbar und wirtschaftlicher sind und die dem gleichen Zweck dienen könnten wie diese Straße.	At the same time, I can state that there are clear alternatives which are more viable, more economical and which could serve the same purpose as this road.
Herr Präsident, zunächst möchte ich dem Parlament und seinem Berichterstatter im Namen der Kommission für die ausführliche Arbeit danken.	Mr President, first of all, on behalf of the Commission, I would like to congratulate Parliament and its rapporteur on their detailed work.
Wie Herr Byrne sagte, geht es um den Verkehr mit Saatgut, und ich bin ziemlich enttäuscht, dass Frau Auroi beschlossen hat, GVO mit einzubeziehen.	As Commissioner Byrne has said, this is about the marketing of seeds and I am rather disappointed that Mrs Auroi has decided to bring in GMOs.
- (FR) Frau Präsidentin! Zunächst möchte ich den Berichterstattern für ihren enormen Arbeitsaufwand meine Anerkennung aussprechen.	- (FR) Madam President, firstly I should like to pay tribute to the huge amount of work done by the rapporteurs.
Ein solcher internationaler Finanzgerichtshof wäre befugt, Spekulationsfälle aufzudecken und Spekulanten ausfindig zu machen, Steueroasen unter die Lupe zu nehmen, Vorschriften zu formulieren und Verstöße zu ahnden.	This international financial court would have the power to investigate speculation and speculators, to inspect tax havens, to regulate and to punish offenders.
Bedenken wir, dass wir somit ein teilharmonisiertes Waffenrecht in 27 Mitgliedstaaten umsetzen.	Let us consider for a moment: we will thus be implementing a partially harmonised firearms law in 27 Member States.
Ich möchte zum Vergleich die wichtigen und richtigen Maßnahmen heranziehen, die die Kommission und die Mitgliedstaaten gestartet haben, um die Unternehmen und die Banken auf den Euro vorzubereiten.	By way of comparison, I would point out the important and necessary measures taken by the Commission and the Member States in order to prepare companies and banks for the euro.
Deshalb ist die Kommission darauf vorbereitet, nach einer notwendigen Folgenabschätzungen einen umfassenden Vorschlag auszuarbeiten.	The Commission is ready to come up with a comprehensive proposal after the necessary impact assessment.
In Burkina Faso ist die landwirtschaftliche Produktion nach den Zahlen, die mir zur Verfügung stehen, um 16 % zurückgegangen, weil Menschen wegen Aids-Erkrankungen, oder weil sie sogar ihr Leben durch Aids verloren haben, ihre landwirtschaftliche Tätigkeit nicht mehr ausüben können.	According to the statistics which I have available, in Burkina Faso, agricultural production has decreased by 16% because people are sick or have already died of AIDS and therefore can no longer work in agriculture.
Lange waren wir der Meinung, die Entsenderichtlinie sei eine ausgezeichnete Richtlinie mit einem klaren Grundsatz.	We have long thought that the Posting of Workers Directive was an excellent directive with a clear principle.
Frau Präsidentin, ich werde mich kurz fassen, weil schon mein erster Redebeitrag zu lang war.	Madam President, I will be brief because I spoke for too long in my first speech.
Zum Abschluss der Aussprache wurden gemäß Artikel 103 Absatz 2 der Geschäftsordnung drei Entschließungsanträge eingereicht.	Pursuant to Article 103(2) of the Rules of Procedure, I have received three motions for resolutions.
Ich möchte dem Parlament nicht verhehlen - und habe das auch nie getan -, dass die Verhandlungen derzeit einige Sorgen bereiten.	I shall not hide the fact from Parliament - and never have done - that negotiations are currently giving some cause for concern.
Es darf kein europäisches politisches Projekt geben, in dem die Menschenrechte keine Priorität bilden.	There can be no European political project without making human rights a priority.
In diesem Bericht war die Kommission aufgefordert worden, eine Mitteilung in Bezug auf die Sicherstellung der Medienvielfalt in allen Mitgliedstaaten auszugeben.	In this report, the Commission was asked to submit a communication on the safeguarding of media pluralism in all the Member States.
Zum ersten Punkt verweise ich Sie darauf, daß in Artikel 105 als Ziel des Europäischen Systems der Zentralbanken die Gewährleistung der Preisstabilität festgelegt ist.	On the first point, I would like to remind you that Article 105 fixes the European System of Central Bank's objective as that of maintaining price stability.
Dieses Parlament hat die bedeutende Aufgabe, einen positiven Beitrag zu der Lage in Zypern zu leisten, indem es konstruktiv nach Lösungen sucht und Hindernisse aus dem Weg räumt, anstatt neue zu schaffen.	This Parliament has an important job to do in making a positive contribution to the situation on Cyprus, searching constructively for solutions and clearing obstacles instead of erecting them.
Das Parlament hat von Anfang an bekräftigt, daß es nach unserer Auffassung ein globaler Verhandlungsprozeß mit den dazugehörigen Kriterien sein müsse, ohne neue Schranken zu errichten und ohne neue Diskriminierungen sowie mit der Möglichkeit, eine gewisse Wettbewerbsatmosphäre zu schaffen.	Since the beginning, Parliament has stated that, in its view, there should be a general process of negotiation involving inclusive criteria, without the creation of new barriers and new discriminations and with the possibility of a fairly competitive environment.
Aufgrund der in den Mitgliedstaaten geltenden Rechtsprechung wird nur von staatlichen Behörden verfolgten Personen der Schutz nach der Genfer Konvention geboten.	The law of the Member States notes that protection under the Convention can only be offered to those persecuted by state authorities.
