source_de	target_en
Darum halten wir die grundlegenden Ziele der EU-Zusammenarbeit weiterhin für erreichbar.	That is why we think that the basic objectives of EC cooperation remain achievable.
Zudem hoffen wir, dass wir mit Ihrer Unterstützung rechnen können, was die Freilassung des Präsidenten des Palästinensischen Legislativrats und aller Parlamentarier angeht, die festgenommen wurden und noch als israelische Häftlinge im Gefängnis sitzen.	We also hope to be able to count on your support in order to release the President of the Palestinian Legislative Council and all MPs who were arrested and are still prisoners of Israel.
Darüber hinaus stellt die Kommission, um Ihrem Wunsch hinsichtlich der Außenwirksamkeit dieser gemeinsamen Häuser nachzukommen, Überlegungen dazu an, wie sicherzustellen ist, dass Informationen der Europäischen Union von den Zielpersonen leichter als solche erkannt werden.	Furthermore, to respond to your concern regarding the visibility of these 'common Houses', the Commission is considering ways of making information from the European Union more easily recognisable by its recipients.
Dies gilt auch für die verschiedenen Arten von Verpackungsabfällen, wie sie in der EU-Richtlinie von 1994 festgelegt sind.	This also applies to the various types of waste packaging set out in the European Union directive of 1994.
Es ist anmerkenswert, dass Schweden bis zu seinem EU-Beitritt eines der Länder der Welt war, die dem freien Handel am wohlwollendsten gegenüberstanden.	It is worth noting that, until it joined the EU, Sweden was one of the countries in the world most sympathetic to free trade.
Es geht auch nicht darum, dass wir einfach die Zurufe aus den Zuschauerrängen aufnehmen, die größtenteils emotional begründet sind.	Nor is it a matter of simply echoing the shouts of the crowd in the stands, since these are largely fuelled by emotion.
Aufgrund dieser Sensibilisierung verlangt die Bevölkerung Europas immer klarere Informationen über das, was sie zu sich nehmen, über das, was sie nutzen wird.	This new public awareness makes it necessary for increasingly clear information to be provided about the products that we consume.
"Neben dem Hinweis auf das Wort ""angeblich"" würde ich gern hervorheben, dass die Internet-Service-Provider sich Sorgen darum machen, dass sie damit beginnen müssen, das Gesetz durchzusetzen."	Besides pointing to the word 'allegedly', I would like to stress that Internet service providers are concerned that they will have to start enforcing the law.
Der Beschluss des Parlaments wird eine geeignete Lösung anbieten, indem er empfiehlt, dass die Modernisierungsbeihilfen die einem Mitgliedstaat für Umstrukturierungszwecke 2007-2008 gewährten Beihilfen nicht unterschreiten dürfen. Das wäre eine gute Lösung.	The Parliament's decision will offer an appropriate solution, and it will recommend that upgrade aid should not be less in any Member State than it was in 2007-2008, and this would be a good solution.
Dies sind nur einige konkrete Beispiele für Änderungen, die an einem höchst fehlerhaften Bericht vorgenommen werden mussten.	These are just some concrete examples of changes that had to be made to a deeply flawed report.
Wir müssen uns aber sicherlich auch eingestehen, dass, selbst wenn wir alles in unserer Macht Stehende getan haben, unsere Ressourcen dennoch möglicherweise nicht ausreichen, um die Situation in der ganzen Welt zu verbessern.	Unfortunately, we also surely have to bear in mind that, although we have done all we can, our resources are nevertheless insufficient, perhaps, to improve the situation everywhere in the world.
Ich möchte ergänzend betonen, dass das menschliche Leben unschätzbaren Wert hat, und dass alle erdenklichen Anstrengungen gemacht werden müssen, um ein solches Leben zu retten.	In addition, I want to emphasise that human life is priceless and that every conceivable effort must be made to save such a life.
Ein Fortführen der Gespräche und verbesserte Koordinierung würden es ermöglichen, eine Einigung zu erzielen.	Continuing debate and closer coordination would make it possible to reach an agreement.
Aber sonst ist gewaltig zugelegt worden, und das ist absolut erfreulich.	Otherwise, however, major advances have been made, and that is extremely positive.
Daher unterstütze ich alle diese Texte in ihrer jetzigen Form und hoffe, dass unsere Beratungen und die Endabstimmung nicht durch äußeren Druck beeinträchtigt werden, der von Missinformation geleitet wird.	I therefore support all these texts in their current form and I hope that our debate and the final vote will not be contaminated by ill-informed external pressure.
Ich nutze daher diese Minute, diesbezüglich einige Feststellungen zu machen.	Therefore, I am using this minute to make a few points.
Das vielleicht Schwierigste ist jedoch noch zu tun, nämlich die Ratifizierung in allen unseren Mitgliedstaaten zu einem guten Ende zu bringen und daher immer wieder zu erläutern, um die Bürger Europas zu überzeugen.	It may be, though, that the hardest task awaits us yet: to complete ratification in all our Member States, and hence to explain it in such a way as to persuade Europe’s citizens.
Ganz wichtig ist, dass wesentliche Entscheidungen im Rat durch die nationalen Parlamente ratifiziert werden sollten.	Most importantly, major decisions in the Council should have to be ratified by the national parliaments.
Die öffentliche Anhörung in Brüssel hat in hohem Maße zu einer Verdeutlichung sensibler Themenbereiche beigetragen.	The public hearings held in Brussels have greatly contributed to clarifying sensitive subjects.
Aber wenn er an der Ladentheke sein Steak kauft, dann sieht er das anders!	However, when he is at the counter buying his steak, he has a rather different view.
Wenn dieses Haus der Ansicht ist, daß weitere Abänderungsanträge notwendig sind, ist die Kommission in bestimmten Fällen bereit, diese entweder vollständig oder prinzipiell zu befürworten.	If plenary considers it necessary to submit more Amendments, the Commission is, in certain cases, prepared to support them, either in full or in principle.
Als Berichterstatter des Parlaments über den Beitritt Maltas freut es mich, daß Malta gestern bei der Europa-Konferenz anwesend war und seine erneute Bewerbung um Mitgliedschaft in der Europäischen Union solch eine Aufnahme fand.	As Parliament's rapporteur on Malta's accession, I am delighted that Malta was there yesterday at the European Conference and that such a welcome was given to its renewed application for membership of the European Union.
Mehrere Mitgliedstaaten haben bereits ein Beaufsichtigungssystem für Hedgefonds eingeführt, um solche Unternehmen zu ermutigen, sich in ihrem Rechtsbereich niederzulassen.	Several Member States have already introduced a regulatory regime for hedge funds to encourage such undertakings to set themselves up under their jurisdiction.
In Finnland wurde durch eine geringere Steuer für bleifreies Benzin, also durch steuerpolitische Mittel, eine drastische Senkung des Bleigehalts in der Umwelt erreicht.	In one decade in Finland we brought about a dramatic fall in the lead content in the atmosphere by reducing the tax on unleaded petrol, i.e. through a policy of taxation.
Auf Betreiben der französischen und der deutschen Regierung hat sich der Rat dem Standpunkt des Europäischen Parlaments angeschlossen und am 8. Februar 1999 einen Beschluß angenommen, in dem insbesondere die Weiterführung der bestehenden Buchpreisbindungssysteme gefordert wird.	Under pressure from the French and German Governments, the Council used Parliament' s position to adopt a resolution on 8 February 1999 demanding, in particular, the continuation of the existing fixed book price systems.
Das Ganze in Kombination mit der Einführung eines neuen Gebührensystems auf Kilometerbasis für den Straßenverkehr in der Schweiz.	This in combination with the introduction of a new charging system on a kilometre basis for road transport in Switzerland.
Wir dürfen nicht weiter deklarieren, sondern wir müssen auch endlich aktiv werden.	No longer must we make declarations; now is the time for us to at last take action.
Ich begrüße die Forderung nach einem Verhaltenskodex für multinationale europäische Unternehmen, den die Kommission erarbeiten soll.	I welcome the call for a code of conduct applicable to European multinational companies to be drawn up by the Commission.
Ich hoffe, es wird gute und konkrete Vorschläge enthalten. Ebenso wünsche ich mir für die SLIM-Initiative etwas mehr Tempo.	Hopefully, the paper will contain good, concrete proposals, but I also hope that we can still put some effort into the SLIM project.
Ich wäre für ein paar Worte von unserem Kommissar dankbar, darüber, wie er gedenkt, das Vorwärtskommen des Budgets zu sichern, nicht zuletzt, weil eine Reihe von Mitgliedstaaten, einschließlich Großbritannien, die Direktzahlungen an Landwirte einstellen wollen.	I would be grateful for a few words from our Commissioner about how he proposes to defend that budget going forward, not least because a number of Member States, including Britain, want to end direct payments to farmers.
Ich glaube, der Kommissar wird dies bestätigen, auch wenn deren Ausgang ungewiss ist.	I think that the Commissioner will confirm this, even if their outcome is uncertain.
Doch die Ukraine weiß, dass die Europäische Union in dieser Frage nicht zu Zugeständnissen bereit ist.	Ukraine knows, however, that the European Union will make no concessions on this issue.
Ich rufe daher dazu auf, dass dieser Antrag unterstützt wird, eben weil es hier nicht darum geht, die Demonstration ihrer Identität durch die koptische Gemeinschaft zu verteidigen.	I therefore call for this request to be supported, precisely because this is not a question of defending the Coptic community's demonstration of its identity.
Das ist einer der Punkte, mit denen wir uns beschäftigen sollten: Anstelle kurzfristiger politischer Entscheidungen über die Verwendung der Mittel sollte eine mutige und langfristige politische Entscheidung getroffen werden.	That is one of the issues that has to be looked at: making a tough long-term political choice rather than a short-term political choice with regard to how we use funding.
"Wir können, ja wir müssen in dieser Frage gemeinsam handeln. """	We can make common cause in this matter, and we must do so.'
Frau Präsidentin, ich möchte damit beginnen, dem Parlament für seinen Bericht zu der Mitteilung über die Durchführung des Umweltrechts der Gemeinschaft zu danken.	Madam President, I should like to begin by thanking Parliament for its report on the communication on implementing Community environmental law.
Momentan erleben wir eine Renaissance des wirtschaftlichen Nationalismus, so dass die Aufgabe der Wettbewerbskommissarin derzeit alles andere als einfach ist.	We are living in a mood of economic nationalism right now, and being the Competition Commissioner is not necessarily the easiest job in town.
Herr Präsident, die Krise des venezolanischen Zweiparteiensystems veranlasste die Suche nach einer Lösung, sozusagen nach einem populistischen Allheilmittel.	Mr President, the crisis in Venezuela's two-party regime led to a solution's being sought in terms of what we might call the populist panacea.
Mir ist bewusst, dass die schwedische Ratspräsidentschaft nicht allein über die Tagesordnung entscheidet, aber sie kann zu aktuellen Fragen Initiativen ergreifen.	I am very aware that the country holding the presidency does not control the agenda entirely itself. However, initiatives can be taken in the matter of work in progress.
Für uns Verbraucher ist dies nämlich ein Pfand für die Qualität des Erzeugnisses.	In fact, for us, as consumers, this information is a yardstick for the quality of the product.
Es ist klar, dass uns die Migration zu einem universellen Wert führt, den einige erwähnt haben: die Mobilität zwischen den Völkern.	Immigration naturally brings us to a universal value, which some of you have mentioned: mobility among peoples.
Es ist notwendig, einen kostenfreien Zugang zu einer gemeinsamen Notrufnummer - und zwar der 112 - für Menschen überall in der EU zu gewährleisten, einschließlich für Nutzer der Internettelefonie und anderer elektronischer sprachgebundener Kommunikationsdienste.	It is necessary to ensure cost-free access to a common alarm number, 112, for people throughout the Union, including users of Internet telephony, and to other electronic voice communication services.
Und diese Lösung kann nur so aussehen, dass am Ende ein am Markt überlebensfähiges, wettbewerbsfähiges Nachfolgeunternehmen steht.	The result of this solution can only be a successor company which is competitive and can survive on the market.
Unsere Gedanken sind in diesen schwierigen Zeiten sicher bei seiner Familie und seinen Freunden, die morgen im Hause auch eine Gedenkfeier für ihn veranstalten werden, zu der ich Sie herzlich einlade.	At this difficult time, our thoughts go out to his family and friends, who are holding a memorial service for him here tomorrow, to which you are warmly invited.
(ES) Herr Präsident! Für den Fall, dass Ziffer 20 nicht abgelehnt wird, schlage ich einen mündlichen Änderungsantrag vor:	(ES) Mr President, in the event of paragraph 20 not being rejected, I propose an oral amendment:
Wir haben über den Originaltext abgestimmt, jedoch nicht über den Änderungsantrag.	Therefore, we voted for the original text but not for the amendment.
Diese liegen genau auf der von den Eurokraten unter Beihilfe der Regierungen verfolgten Politik.	They are entirely in line with the policy of the Eurocrats, in collusion with the governments.
Unserer Fraktion kommt es darauf an, dass reiche und entwickeltere Länder bemüht sein sollten, ihre Standpunkte im Vorhinein anzunähern.	Our group sees it as essential that rich and more developed countries should try to bring their viewpoints closer together beforehand.
Statt dessen sollte das Verständnis ausgehend von solchen Fragen geschaffen werden, die die Menschen in ihrem Alltag berühren und bei denen sie einsehen, dass sie nicht auf nationaler Ebene gelöst werden können.	Understanding should instead be brought about in relation to those issues that people confront in their everyday lives and that they see as being impossible to resolve on the basis of a national perspective.
Darüber hinaus möchte ich anmerken, dass Herr Barroso vor diesem Haus als Hüter der Verträge und als Hüter des Geistes der europäischen Verträge gesprochen hat, was ich begrüße.	I should further like to note that Mr Barroso spoke before this House as a guardian of the Treaties and as a guardian of the spirit of the European Treaties, and this is something which I welcome.
Allerdings unterbreitet die Kommission - jetzt und in Zukunft - weitere Vorschläge für die Suche nach neuen Perspektiven der Energieversorgung.	However, the Commission is continuing, and will continue, to make proposals in the quest for new perspectives on energy supply.
Wir halten die Zeit für gekommen, eine Bewertung dieser Instrumentarien vorzunehmen.	We feel that the time has come to evaluate these instruments.
Denn das zeigt die Lebenskraft unserer Länder. Dabei geht einerseits um die wirtschaftlichen Bedürfnisse, jedoch auch um die Lebensfreude und den Zukunftsgeist in der Union.	Yes, we are concerned here with economic needs, but we are also in actual fact concerned with joie de vivre and the spirit of the future within the EU.
Persönlich denke ich, daß wir uns für die beste Möglichkeit entschieden haben, obwohl ich natürlich bedauere, daß man uns nicht schon früher auf die Probleme hingewiesen hat.	Personally, I believe we have opted for the better solution, though of course I do regret that these difficulties were not pointed out earlier.
Es gibt viele Tätigkeitsfelder, in denen die gemeinsamen Werte beider Partner genau übereinstimmen.	There are many areas of work in which the shared values of both partners directly coincide.
Die Steuer- und Leistungssysteme müssen reformiert werden, indem beispielsweise die zu hohen Steuern für Geringverdienende gesenkt werden.	Tax and benefit systems should be reformed, for example, by reducing excessively high rates of tax for those on low incomes.
Herr Präsident, abschließend möchte ich noch sagen, daß ich die Auffassung des Berichterstatters teile, der der Türkei eine große Bedeutung im Zusammenhang mit Zypern beigemessen hat.	Mr President, I would like to conclude by saying that I appreciate the emphasis the rapporteur places on Turkey and hence Cyprus.
Die Methode steht außer Frage, man musste den nationalen Regierungen Zeit lassen, sich gemeinsam mit den Ergebnissen des Konvents auseinander zu setzen.	There is no question mark over the method: it was necessary to give the national governments the time to debate the outcome of the Convention together.
Es gibt natürlich etwas anders, und das ist die Tätigkeit der Ratingagenturen.	There is something else, of course, and that is the activity of the credit rating agencies.
– Herr Präsident, verehrte Kolleginnen und Kollegen! Wie ich bereits bei anderen Gelegenheiten anführte, müssen wir zur Kenntnis nehmen, dass ein bestimmter Ansatz für das Projekt Europa nunmehr in eine handfeste soziale und politische Krise geraten ist.	Mr President, ladies and gentlemen, on other occasions I have already indicated that we should realise that a certain approach to the European project has now reached a very difficult social and political crisis point.
Abgesehen davon haben, wie jeder weiß, die jüngsten großen Skandale Fragen über Rating-Agenturen im Allgemeinen aufgeworfen: Denken Sie nur an den Fall Enron im Jahr 2001 oder den jüngsten Fall Parmalat.	Besides, as everybody knows, recent major scandals have raised questions on the role of rating agencies in general: we cannot forget the Enron case in 2001, or the recent Parmalat case, among others.
Drittens ist es nach einem Unfall nur recht und billig, wenn wir die Angehörigen über den letzten Stand der Dinge informieren können.	Thirdly, in the aftermath of an incident, it is obviously only right and proper that we should be able to inform the relatives of the latest circumstances that prevail.
Anstatt Wachstum und Produktivität anzukurbeln, behindert die EU mit ihrer endlosen Einmischung in die unternehmerische Tätigkeit die Wirtschaft in der EU.	Rather than the EU being the force that drives growth and productivity, it is the EU, with its endless interference in business, that is holding back the economies of Europe.
Sie haben es allgemein gesagt, das ist gut so; aber ich sehe an Ihrem Nicken, dass Sie das auch so meinen, und das ist schon ein großer Fortschritt gegenüber dem letzten Mal.	You said this in general terms, and I welcome that, and I can see from your nodding that that is indeed your intention.
Die Kommission ist jedoch der Auffassung, dass im Dezember in Montreal noch nicht der rechte Zeitpunkt sein wird, konkrete Ziele für entwickelte Länder festzulegen.	However, the Commission believes that the time has not yet come to set concrete targets for developed countries in Montreal in December.
Jüngste Umfragen in Ländern südlich der Sahara zeigen, dass nur 12 % der Männer und 10 % der Frauen getestet wurden und Ergebnisse erhalten haben.	Recent surveys in sub-Saharan Africa show that only 12% of men and 10% of women have had the test and received results.
Hier haben wir wirklich ein großes Interesse, diese Dinge zu bekämpfen.	It is really very much in our interests that this situation is combatted.
Aktuell muss eine weitere Herausforderung auf die Tagesordnung für die Aussprache über das Instrument für die Entwicklungszusammenarbeit gesetzt werden, nämlich die Lebensmittelpreiskrise, die durch die Dürre und die Spekulation an den globalen Märkten für Lebensmittel ausgelöst wurde.	At the moment, another challenge needs to be included on the agenda for the debate on the Development Cooperation Instrument, namely, the food price crisis, triggered by the drought and speculation on the global food market.
Wir sprechen jetzt über die jüngste Lage in Guatemala, sechs Jahre nach Abschluss der Friedensvereinbarungen von 1996.	It is now time to talk about the recent situation in Guatemala, six years after the conclusion of the peace agreements, in 1996.
Herr Rainsy, ich möchte Sie und Ihre Kollegen unserer Solidarität in dieser schwierigen Zeit versichern und Ihnen allen erdenklichen Erfolg bei Ihren Anstrengungen für einen friedlichen Übergang zur Demokratie in Ihrem Land wünschen.	Mr Rainsy, I should like to assure you and your colleagues of our solidarity at this difficult time. We wish you every success in your efforts to achieve a peaceful transition to democracy in your country.
Wir wollen und müssen deshalb innerhalb des Rahmens der Vereinten Nationen zu einer umfassenden Lösung dieser Frage beitragen.	That is why we want to, and must, help achieve a comprehensive solution to the problems there, under the auspices of the United Nations.
Einige von uns bezweifeln, ob es angebracht ist, dass wir stärker auf den Trilog setzen als andere Ausschüsse wie beispielsweise der Ausschuss für Umweltfragen, Volksgesundheit und Verbraucherpolitik.	Some of us sometimes question whether we are misguided in doing that in comparison with other committees such as the Committee on the Environment, Public Health and Consumer Policy.
Aus diesem Grunde müssen die Mitgliedstaaten ihre Filmindustrie, ihre nationalen Filmakademien und Filmprojekte unterstützen, wenn sie nicht wollen, dass ihre Geschichte, ihr Leben und ihre Kultur nur lückenhaft im Film festgehalten werden.	For this reason Member States need to support their film industries, national film academies and film projects, or a gap will appear in the film records of parts of the history, life and culture of the nation.
Jetzt gilt es, das Versprechen einzulösen, das wir der Türkei während des finnischen Ratsvorsitzes gegeben haben.	We now have to fulfil the promise Turkey was given during the Finnish Presidency.
Notwendig ist auch die Sicherung einer regelmäßigen und ständigen, ausreichenden Finanzierung im Haushalt der Europäischen Union.	It is also important to make adequate financial resources available in the European Union's budget on a regular and permanent basis.
Meine Zustimmung wird da noch verstärkt, wo er betont, daß die Europäische Union ohne gemeinsame Verteidigungspolitik keine starke, effiziente und glaubwürdige Außenpolitik betreiben kann.	My agreement with this report is strengthened since it refers to and emphasises the fact that, without a common defence policy, the European Union cannot have a strong, effective and credible foreign policy.
Die Protokolle sehen Maßnahmen zur Bekämpfung des Menschenhandels – insbesondere von Frauen und Kindern – vor, damit diese vor Sklaverei, sexueller Ausbeutung und illegaler Beschäftigung geschützt werden.	The protocols, for their part, are designed to enable measures to be developed to combat trafficking in human beings in particular women and children thereby protecting such people against slavery, sexual exploitation and illegal employment.
Aufgabe der Europäischen Union muss es sein, die Menschenrechte zu verteidigen, den Friedensprozess zu unterstützen und sich gegen eine militärische Zuspitzung des Konflikts infolge des Plans Colombia auszusprechen.	The EU' s role must be to uphold human rights, support the peace process and oppose the military escalation of the conflict inherent in Plan Colombia.
Er war wirklich da, um alles aufzunehmen, und wir haben darüber diskutiert.	He really was there to discuss and take everything on board.
Wir fordern keine Ergänzung oder Streichung, nur die Unterteilung dieses Punkts in diese drei Einzelpunkte.	We are not asking for any words to be added or removed: only that this paragraph be divided into those three sections.
Abschließend noch eine Bemerkung, heute abend wurde das erneut angesprochen, zu der Personalsituation bei PHARE.	Finally, I would make a comment, and it has been mentioned again this evening, on the staff situation at Phare.
Wir müssen beide Seiten auffordern, alle Feindseligkeiten und das Kämpfen einzustellen, weil sich das Problem eindeutig nur auf dem Verhandlungswege lösen läßt.	We have to call on both sides to cease all hostilities and stop fighting because clearly negotiation is the only way to solve the problem.
Im Falle der für unsere Tierproduktion notwendigen eiweißhaltigen Futterpflanzen kann sich Europa nicht damit abfinden, bei drei Vierteln seines Bedarfs vom Ausland abhängig zu sein.	In the case of the protein fodder needed for livestock farming, Europe cannot be content to rely on external supply for more than three quarters of its needs.
Dazu kommt, dass die Komplexität der nationalen Verwaltungen, die begrenzten Umsetzungskapazitäten und die häufig mangelnde Bereitschaft das Ganze noch zusätzlich erschweren.	The complexity of national administrations, the limited facility for transposition and, often, the lack of will exacerbate things.
Die Europäische Union und die Mitgliedstaaten sollten weiterhin ihre bisherigen auf die Roma bezogenen Strategien überprüfen und nach Wegen suchen, paternalistische Vorgehensweisen im Hinblick auf die Roma-Frage zu eliminieren, welche die Roma als abhängige, passive Leistungsempfänger dieser Politik ansehen.	The European Union and Member States should continue to evaluate their Roma-related policies to date and seek ways to eliminate any paternalistic approaches to the Roma issue, which treat the Roma as dependent, passive recipients of policy benefits.
Wir wollen inzwischen jedoch Ihre Zusage haben, dass diese Richtlinie tatsächlich kommt.	However, we would like your word in the mean time that this directive will actually be adopted.
Wir haben bis auf zwei wichtige Punkte, drei technische Punkte und einen noch zu klärenden Punkt eine Einigung erzielt.	We have reached agreement on all but two significant points, three technical points and one point of clarification.
Ich denke, die Öffentlichkeit glaubt, die Richtlinie sei bereits in Kraft, denn in vielen Mitgliedstaaten gibt es bei den Postdienstleistungen von Region zu Region qualitative Unterschiede.	I think the public believe this is already happening because in many Member States there is not a postal service of equal value between the regions.
(EN) Herr Präsident! Die Attentäter hatten nicht nur Benazir Bhutto, sondern all jene im Visier, die sich dem Demokratieprinzip verpflichtet fühlen.	Mr President, the target of the assassins was not simply Benazir Bhutto, but all of those who are committed to the principle of democracy.
So sind beispielsweise insbesondere im Verkehrsbereich Tausende von Arbeitsplätzen verlorengegangen, die Gehälter und Beschäftigungsbedingungen unter Druck geraten.	In transport in particular, for example, thousands of jobs have been lost and staff earnings and conditions of employment are under threat.
In Bezug auf die Finanzierung kehrt Transparenz ein, und die Institution der Partei wird vor unbekannten oder zwielichtigen Finanzierungsquellen geschützt.	On the question of funding, it brings transparency and protection of the party institution from unknown or questionable financial sources.
Auch möchte ich den zwei Berichterstattern, Herrn Surján und Herrn Maňka, für ihre konstruktive Zusammenarbeit sowie meinen Kollegen im ECOFIN-Rat danken.	I would also like to thank the two rapporteurs, Mr Surján and Mr Maňka, for their constructive cooperation and express my gratitude to my colleagues in the Ecofin Council.
Diese Bemühungen zur Unterstützung von umgehenden und spürbaren Fortschritte erfolgen auch in Zusammenarbeit mit anderen betroffenen Akteuren, insbesondere dem amerikanischen Sonderbeauftragten James Pardew, sowie mit den vor Ort tätigen internationalen Organisationen.	We are also working together with other actors, particularly the US envoy, Mr Pardew, and with the international organisations in Macedonia, in order to help to make rapid and tangible progress.
schriftlich. - Durch einen zum Bericht eingereichten Änderungsantrag soll versucht werden, Unterstützung des Europäischen Parlaments für europäische Mindestlöhne zu erhalten.	in writing. - (DE) In one of the amendments tabled on this report, an attempt is made to secure the European Parliament's support for European minimum wages.
Ist der Kommission bekannt, dass zwar zwei portugiesische Kriegsschiffe im Dauereinsatz waren, aber keine militärische oder zivile Behörde je darum ersuchte, an Bord der „Borndiep“ zu gehen und dort nach potenziellen Gefahren zu suchen?	Is the Commission aware that, although the two Portuguese war corvettes were in permanent use, no military or civil authority ever asked to board the and check for any potential dangers on board?
Wie sind diese Zweifel, diese Verunsicherung, diese negativen Urteile zu erklären?	How can we explain these doubts, this confusion, these negative assessments?
Wir dürfen manipulierte Wahlen, eine permanente Verletzung der Menschenrechte nicht hinnehmen.	We must not take the manipulation of elections and the ongoing violation of human rights lying down.
Wir treten für das Recht der Bürger ein, selbst zu wählen.	We are clearly in favour of people's right to choose.
Ich hatte von der Kommission auf jeden Fall erwartet, dass sie der Fahnenträger für einen wirklichen Binnenmarkt für Dienstleistungen sein würde, der eigentliche Eckpfeiler des hoch profilierten Lissabon-Prozesses der Kommission.	I had fully expected the Commission to have been the standard-bearer for a genuine internal market for services which is, of course, the very cornerstone of the Commission’s high-profile Lisbon process.
Ansichten dieser Art haben in der Europäischen Union keinen Platz: Rassismus und Fremdenfeindlichkeit sind Krebsgeschwüre, die unsere Gesellschaft zerstören.	Such sentiments have no place in the European Union: racism and xenophobia are cancers that destroy our society.
Heute wie damals fühlen wir uns geehrt und sind dankbar, bei den bevorstehenden Problemen an Ihrer Seite stehen zu dürfen.	Now, as then, we are honoured and grateful to be by your side in the struggles yet to come.
Es ist aber in den Verhandlungen entscheidend, einige wichtige Fragen anzusprechen.	However, during further negotiations, it is crucial to address some important issues.
Das war schon der erste Fehler. Seitdem beginnt die Fragestunde immer verspätet, und der Rat muss pünktlich wie ein Maurer um 19.00 Uhr weg.	Since then, Question Time has always started late, and the representatives of the Council have had to leave on the stroke of seven, regular as clockwork.
Aus diesem Grund hoffe ich, dass die Bürgerinnen und Bürger die Botschaften und Positionen der Parteien verstehen werden, und dass auch die Politiker selbst die an der Wahlurne zum Ausdruck kommenden Wünsche der Menschen verstehen werden.	This is why I hope that citizens will understand the message and attitudes of the parties, and that politicians themselves will also understand the wishes of the people expressed at the ballot box.
Finnland hat eine 1300 Kilometer lange gemeinsame Grenze mit Rußland.	Finland has just under 1300 kilometres of shared frontier with Russia.
Ich hoffe, dies erfüllt die Forderungen von Herrn Sjöstedt und seinen Kollegen.	I hope that meets the requirements that Mr Sjöstedt and his colleagues have.
Ich muss mich jedoch darauf beziehen, was ich soeben über den Schutz von Minderheiten in der spanischen Verfassung gehört habe, die als Beispiel im Vergleich zu anderen von Herrn Szájer erwähnten Verfassungen herangezogen wurde.	I must refer, however, to what I have just heard regarding the protection of minorities under the Spanish constitution, which has been set up as an example to some other constitutions that have been mentioned by Mr Szájer.
Die ALDE-Fraktion hat gefordert, dass die gesamte Sicherheitskultur und der Faktor Mensch in den Test einbezogen werden.	The ALDE Group has called for the entire safety culture and the human factor to be included in the test.
Daher sollte den Belangen der am stärksten gefährdeten Gruppen wie Frauen, Kinder und Opfern gewaltsamer Vertreibungen (Binnenvertriebenen und Flüchtlingen) in noch stärkerem Maße besondere Aufmerksamkeit gelten.	Therefore, more specific attention should be directed at the most vulnerable groups of people, including women, children and people who have been forcibly displaced (whether internally or as refugees).
Man soll nicht annehmen, daß immer alles besser wird, wenn es nur von einem öffentlich-rechtlichen Institut gemacht wird.	People should not assume that things are always better if they are done by a public law institution.
Im Gegensatz zu den bisherigen Schutzmaßnahmen, die hauptsächlich auf selektiven Fangmethoden beruhten, wird nun vorgeschlagen, den bisher unerwünschten Beifang zu schützen.	In contrast to the protective measures applied to date, which mainly related to selective fishing, it is now proposed to protect the hitherto unwanted elements of the catch.
Der Ausschuß für Forschung, technologische Entwicklung und Energie bedauert daher sehr, daß der vom Rat für das Programm für die Technologie der Informationsgesellschaft veranschlagte Etat geringer ist als der entsprechende Teil des Vierten Rahmenprogramms.	The Committee on Research, Technological Development and Energy therefore much regretted that the budgetary resources proposed by the Council for the Technologies of the Information Society programme are lower than under the fourth framework programme.
Wir haben den Generalsekretär bereits dringend gebeten, gerade auch mit Blick auf den Skandal um das Programm „Öl für Lebensmittel“ kühne Vorschläge zu unterbreiten, da derartige Schritte keinen Aufschub mehr dulden.	We have already urged the Secretary-General to make bold proposals, not least in the wake of the oil-for-food scandal, as it is important that such steps are taken.
Ihr Bericht setzt Nachhaltigkeit auf dieselbe Stufe wie Wettbewerbsfähigkeit, weil diese beiden Dimensionen eng miteinander verwoben sind.	It places sustainability on the same level as competitiveness, because these two dimensions are closely connected.
Zweitens, zu den Migrantinnen. Globalen Angaben der UNO aus dem Jahre 1990 zufolge – leider haben wir keine neueren Daten – gibt es 12 Millionen Migrantinnen in Europa.	Secondly, in relation to migrant women, according to UN overall figures from 1990 – unfortunately we do not have more recent data – there are 12 million migrant women in Europe.
Das ist schade, denn sie verdeutlichen, was im Bereich der Renten Sache der Mitgliedstaaten ist und was in der - stark begrenzten - Zuständigkeit der Europäischen Union liegt.	It is a pity, because they clarified the aspects of pension policy for which the Member States are responsible and the - very few - aspects for which the European Union is competent.
Diese außergewöhnlich hohe Zahl an Abgeordneten lässt erwarten bzw. ist der Grund dafür, dass für diesen selben Zeitraum eine höhere Zahl an Mandatsträgern in die Ausschüsse berufen wird.	This unusually large number of MEPs suggests that, or is the reason why, a larger number of elected representatives will be appointed to the committees for the same period.
In den USA alleine warten mehrere tausend Menschen auf ihre Hinrichtung.	In the United States alone, several thousand people are waiting to be executed.
Ich halte diese Situation für unannehmbar, sie entspricht weder dem Klima noch den großen Herausforderungen, vor denen die Europäische Union steht.	I believe this is an unacceptable situation, one which fails to respond either to the climate or to the great challenges facing the European Union.
Das Urheberrecht bestand vor dem Internet und bezieht sich auf einen anderen Bereich.	Copyright existed before the Internet, and refers to a different era.
Alle Erklärungen zur Abstimmung werden am Ende der Abstimmungen abgegeben.	All the explanations of vote will be given after the votes.
