source_de	target_en
Kriegen wir jetzt wieder eine Diskussionsgrundlage für die nächsten zwei, drei Jahre?	Will we once again be given a basis for discussion for the next two or three years?
Diese Plakette wird in Brüssel verkauft; sie ist auch in Paris in der Rue des Fossés-StBernard erhältlich.	This pamphlet is on sale in Brussels, and also in Paris, in the rue Fossés-St-Bernard.
Derzeit erhalten neue Mitgliedstaaten, wie Litauen, weniger finanzielle Unterstützung als die alten Mitgliedstaaten.	At present, new Member States, like Lithuania, receive less financial assistance than the old Member States.
Die finanziellen Kosten der externen Dimension der GFP, die sich im Jahr 2000 auf 276,1 Mio. Euro beliefen, machen 28 % der Gesamtmittel für die GFP aus.	The financial cost of the CFP's external dimension is very small. It was EUR 276 million in 2000.
Weiterhin muß ein Ethikausschuß, der aus Vertretern aller Fraktionen des Europäischen Parlaments und Vertretern der nationalen Parlamente besteht, vorher seine Stellungnahme zu den europäischen Informationskampagnen abgeben.	Finally, a committee on ethics, made up of representatives of all political groups in the European Parliament and representatives of the national parliaments, should give a prior opinion on European information campaigns.
Wir müssen zu unserer Verantwortung stehen und unsere überschüssige Kapazität abbauen.	We have to live up to our responsibilities and cut down on our excess capacity.
Unserer Meinung nach ist es Aufgabe der nationalen Parlamente, Examensregeln für Ausbildungen festzulegen. Die Ausstellung von Prüfungszeugnissen ist nicht Sache der EU, sondern muß nach wie vor von den nationalen Ausbildungsinstitutionen erledigt werden.	In our opinion, it is the job of the national parliaments to formulate examination requirements for training courses, and the award of examination certificates is not an EU matter, but should continue to be handled by the national educational institutions.
Darum müssen wir ein konkretes System der EU-Gesetzgebung in Bezug auf die Rechte behinderter Personen einrichten und eine EU-Strategie für behinderte Personen entwickeln.	We must therefore establish a concrete system of EU legislation on the rights of disabled people and develop an EU strategy on the disabled.
Von diesem Parlament werden derzeit einige wichtige Maßnahmen, beispielsweise auf dem Gebiet des elektronischen Geschäftsverkehrs, behandelt.	A number of important measures are currently being discussed by this Parliament, for example regarding e-commerce.
Ich glaube, daß aber darüber hinaus auch ein Grundirrtum vorlag, nämlich die Ansicht, es handele sich nur um die Entscheidung über eine höhere Geschwindigkeit der Integration.	However, I believe that there was also a fundamental error, that is, the view that only the decision on a higher speed of integration was involved.
(EN) Herr Präsident, lassen Sie mich lediglich hinzufügen, dass sich Herr Sacconi in allen Fragen im Zusammenhang mit REACH einen Ruf als zuverlässige und effiziente Respektperson erworben hat.	Mr President, I should just like to add that Mr Sacconi has earned a reputation of trust, efficiency and respect in everything to do with REACH.
Da es nun Zeit für die Abstimmungen ist, werden wir die Aussprache hier unterbrechen und am Nachmittag fortsetzen.	Because it is now time to vote, I declare the sitting suspended. We will resume this afternoon.
Wie den Ländern des westlichen Balkans auf dem Gipfel 2003 in Thessaloniki zugesagt wurde, haben sie Aussicht auf den Beitritt zur Europäischen Union, sobald sie die entsprechenden Bedingungen erfüllen.	They have the prospect of joining the European Union once they meet the conditions, as promised for the countries of the western Balkans at the Thessaloniki Summit in 2003.
Artikel 31 des Euratom-Vertrages ist die einzige Rechtsgrundlage für diesen Vorschlag, die objektiv gerechtfertigt ist.	Article 31 of the Euratom Treaty is the only objectively justifiable legal basis for this proposal.
Beim Aufbau der Infrastruktur wird auch Zwangsarbeit angewendet, und Birma ist nach Bolivien inzwischen das zweitgrößte Drogenexportland der Welt.	There is also use of forced labour in the construction of infrastructure, and meanwhile Burma has become the world' s second largest drugs exporting country after Bolivia.
Der Gedanke der Abschaffung der Förderungen, der im Bericht Sindal unterbreitet wird, ist also richtig.	The idea of getting rid of aid, which Mr Sindal mentions in his report, is thus correct.
Wir sind der Meinung, daß der Wettbewerbsnachteil dadurch aufgefangen werden kann, daß man den Mitgliedstaaten einen gewissen Ermessensspielraum einräumt, doch sollte dies meiner Auffassung nach von der Kommission überprüft werden.	We believe that competitive handicap can be addressed by allowing Member States some degree of discretion, but in my view it should be subject to Commission review.
Die Verringerung der wirtschaftlichen und sozialen Unterschiede innerhalb der EU muss auch in Zukunft deren wichtigste Priorität bleiben.	Narrowing the economic and social disparities within the EU must continue to remain its main priority.
Erstens möchte ich betonen, daß ich die große Unterstützung im Hinblick auf die weitere Liberalisierung des Eisenbahnsektors durch die behutsame Ausweitung der Zugangsrechte begrüße.	First, I want to emphasise that I am grateful for the strong support given for further liberalisation of the railway sector through the careful creation of greater access rights.
Meine Erfahrung ist, dass diese Befürchtungen und Vorurteile tatsächlich ziemlich identisch sind und dass die meisten von ihnen sich als unbegründet erweisen.	My experience is that these fears and prejudices are actually very similar, and that most of them prove to be unfounded.
Außerdem sind wir der Meinung, dass hier besondere Sensibilität an den Tag gelegt werden sollte.	We also take the view that this needs to be handled with particular care.
Zwei Anläufe sind bisher gescheitert an den großen Interessengegensätzen zwischen Airports und Airlines sowie zwischen den Mitgliedstaaten.	Two attempts have already failed because of the conflict of interest between the airports and the airlines and between the different Member States.
Ich möchte Sie jedoch daran erinnern, dass Sie eine ganz ähnliche Absichtserklärung mit Lettland unterzeichnet haben, mit der Sie Druck auf die lettische Regierung ausgeübt haben, die Renten zu senken, die bereits sehr niedrig waren.	However, I would like to remind you that you signed a similar memorandum with Latvia, where you pressed the Latvian Government to reduce pensions that were already low.
Ich hoffe, dass morgen eine Einigung zustande kommt, die es ermöglicht, diesen Text in zweiter Lesung anzunehmen, die Sicherheit zu verbessern und einen unlauteren Wettbewerb im Straßenverkehr zu verhindern.	I hope that tomorrow there will be an agreement which allows this text to be approved at second reading, improves safety and prevents unfair competition in road transport.
Denn es ist ein minimaler Bereich für das Transportwesen, aber eine Vergeudung von Geld und es bringt Nachteile für die Umwelt.	After all, it is a trifling area for the transport sector, but one that wastes money and has adverse effects on the environment.
Indem sie ihre Abhängigkeit befriedigen, bieten sie den im florierenden Drogenhandel tätigen Kriminellen eine lebenswichtige Grundlage.	In satisfying their dependency, they are providing life support for the flourishing drug-trafficking criminals.
In der Zwischenzeit haben wir keine andere Wahl, als weiterhin bilaterale Abkommen anzustreben.	In the mean time, we have no choice but to continue to pursue bilateral agreements.
Die erste Vorgehensweise: Ich denke, wir sollten davon überzeugt sein, dass die Europäische Union örtliche Frauenorganisationen in all den Konfliktsituationen, in denen sie eingreift, unterstützen muss.	The first course of action: I believe we should be convinced of the need for the European Union to promote local women's organisations in all those conflict situations in which it intervenes.
Doch vorher muss eine koordinierte Aktion der Mitgliedstaaten erfolgen, um den Machenschaften ihrer nationalen Unternehmen ein Ende zu setzen.	But prior coordinated action among Member States aimed at putting an end to their own companies' activities has become essential.
Wir haben bereits verbindliche Ziele zur Erhöhung des Anteils erneuerbarer Energiequellen in der Europäischen Union auf 20 %.	We already have binding targets for increasing the quota of renewable energy in the European Union to 20%.
Das Endergebnis eines solchen Vorgehens kann nur darin bestehen, dass wir alle diesen Wettlauf verlieren.	The end result of all this can only be that we all lose this race.
Ich glaube, dieser Bericht zum Grünbuch Rüstungsindustrie ist einfach sehr offen und ehrlich.	I regard this report on the military equipment industry as very frank and honest.
Entscheidend ist das Timing, und daher überrascht es uns, dass Änderungsantrag 26 zu Artikel 7 die Lage nur verwirrt.	The timing is vital and we are surprised, therefore, that Amendment 26 to Article 7 does nothing but confuse the situation.
Ansonsten würde das Einstimmigkeitserfordernis im Rat hinsichtlich der einen Rechtsgrundlage das Mitentscheidungsverfahren der anderen gleichberechtigten Rechtsgrundlage aushebeln.	If this were not so, the requirement for unanimity in the Council as regards the one legal basis would nullify the codecision procedure in its equivalent counterpart.
Ausschusssitzungen können auch am Donnerstag abgehalten werden, es dürfen jedoch keine Abstimmungen stattfinden.	A committee meeting may be held, even on Thursday, but without taking a vote.
Daher ist es entscheidend, dass die Mitgliedstaaten den Wert einer ordentlichen und umgehenden Umsetzung des EU-Rechts nicht unterschätzen, und dass die Kommission das Parlament ordnungsgemäß über den Stand der Anwendung des EU-Rechts informiert.	It is therefore vital that the Member States do not underestimate the value of implementing EU law properly and promptly, and that the Commission keeps Parliament duly informed of the state of the application of EU law.
Auch aus Verfahrensgründen ist es nicht sinnvoll, wenn zwei Tage, bevor das Parlament über den Text abstimmt, zu dem im Trilog mit dem Vorsitz und Herrn Frattini ein Kompromiss erzielt wurde, versucht wird, Änderungen am Text anzubringen.	It is also ridiculous for procedural reasons, insofar as two days before Parliament voted on the text that had been agreed upon in the trialogue with the Presidency and Mr Frattini, attempts were being made to amend the text.
Ich glaube aber nicht, dass ich noch etwas hinzufügen muss, unabhängig von der Sprache, die ich benutzen möchte.	I do not, however, think I need add anything else, irrespective of which language I might wish to use.
Die Verhandlungen zum TFTP mit unseren US-amerikanischen Freunden werden uns wichtige Erfahrungen bringen, die wir in die PNR-Diskussionen einbringen können.	The negotiations on the TFTP with our American friends will also give us important experiences that we can bring into the PNR discussions.
Sicherlich weiß ein Großteil von Ihnen das, ich wollte es nur noch einmal klarstellen.	I am sure that most of you do know this, but I just want to make that clarification.
Wenn wir doch darüber sprechen müssen, dann sollten wir eigentlich China nicht unerwähnt lassen. Jenes Land, mit dem wir so eng befreundet sind, jenes Land, in das Vertreter parlamentarischer Einrichtungen sämtlicher europäischer Länder munter reisen.	If we have to talk about this, we should actually mention China, that country we are so chummy with, that country from which parliamentary institutions of all European countries merrily travel back and forth.
In dem Bericht von Frau Mann wird diesem Thema eine Ziffer gewidmet, und in der europäischen Stahlindustrie wird darüber geklagt, daß die europäische Wirtschaft unverhältnismäßig hart behandelt wird.	Mrs Mann devotes just one paragraph to this in her report, and the European steel industry complains that it receives unreasonably harsh treatment.
Sie tun gut daran, diesen Aspekt anzusprechen, so wie es auch mehrere von Ihnen hier an diesem Abend bereits getan haben.	You are right to highlight this aspect, and several of you have done so this evening.
"Frau Präsidentin, meine Damen und Herren Abgeordnete! Ich werde mich ganz kurz fassen, auch damit sich die ""Abstimmungsstunde "" nicht verzögert."	Madam President, ladies and gentlemen, I shall be extremely brief so as not to delay voting time.
In jedem Plenum auf der ganzen Welt wird bei Fragestunden die Zeit knapp, und das ist heute Abend geschehen.	In every chamber in the world, Question Time runs out of time, and that has happened tonight.
Der Solidaritätsfonds dient lediglich der Finanzierung konkreter Sofortmaßnahmen der staatlichen Behörden, so etwa des kurzfristigen Wiederaufbaus wichtiger Infrastrukturen, damit sich das Leben wieder normalisieren kann.	The Solidarity Fund can only cover specific emergency aid measures taken by the public authorities, such as, for example, temporary replacement of infrastructures of vital importance, which will allow normal daily activity to resume.
Die augenfälligsten Merkmale der türkischen Gesellschaft, die sie von den EU-Ländern unterscheiden, sind der Einfluss der Armee auf das politische System des Landes und die einflussreiche Position des sunnitischen Islam.	The army's influence over the country's political system and the powerful status of Sunni Islam are the most obvious features of Turkish society, distinguishing it from EU countries.
Wir wissen, es gibt einen Verhaltenskodex, uns ist aber auch bewußt, dass wir nicht immer eben mit Beharrlichkeit diese Bestimmungen umzusetzen versuchen.	We know that there is a code of conduct, but we also know that we do not always implement those rules consistently.
Ich unterstütze diesen Vorschlag, weil junge Menschen die Möglichkeit haben müssen, auf solider finanzieller Grundlage in diesen Sektor einzusteigen.	I am backing this proposal because young people must be given the opportunity to come into the industry on a sound financial footing.
. Georgien hat eine Periode großer Unruhen hinter sich und befindet sich nunmehr auf dem Weg der Demokratisierung.	. Georgia has gone through a period of major upheaval but is now committed to the path to democracy.
Ich bin sehr erfreut, dass die Mitgliedstaaten dem ausgehandelten Kompromisspaket ihre nachdrückliche Zustimmung gegeben haben.	I am very pleased that the Member States have given their staunch support to the negotiated compromise package.
Berichten zufolge werden die Flüchtlinge in Containern in der Wüste gefangen gehalten und oft geschlagen.	Reportedly, the refugees are kept in containers in the desert and are often beaten.
Meine sehr verehrten Damen und Herren! Die hinter uns liegenden Jahre werden sich in der Rückschau als gute Jahre für die Europäische Union, für die Europapolitik erweisen.	Ladies and gentlemen, in retrospect the last few years will prove to have been good years for the European Union, for European policy.
Lassen Sie mich abschließend sagen, daß es ein Skandal wäre, zu behaupten, dieser Bericht füge der industriellen Entwicklung Schaden zu, zum einen weil dies nicht stimmt und vor allem, weil die öffentliche Gesundheit Vorrang vor allen wirtschaftlichen Erwägungen haben muß.	In any case, it is scandalous to say that this report would harm industrial development, firstly because this is false and secondly, and in particular, because public health must come before any economic considerations.
Mit Änderungsantrag Nr. 12 über die Entwicklung von Besteuerungs- oder Begünstigungssystemen kann ich einverstanden sein.	I can accept Amendment No 12, which concerns the study and imposition of taxation or subsidy systems.
Der Rat hat einen klaren Aufgabenbereich, der ihm von verschiedenen in der Vergangenheit abgeschlossenen Verträgen zugeteilt worden ist.	The Council has a clear remit which is currently authorized from previous Treaties.
Aus diesem Grund habe ich gegen den Bericht gestimmt, der die Richtlinie von 1999 ändert.	This is why I voted against the report, which amends the 1999 directive.
In den vergangen 29 Tagen, seit dem Unfall, ist es nicht gelungen, den Austritt aufzuhalten, und wie Herr Sonik erklärt hat, fließen jeden Tag 5 000 Tonnen Öl in das Meer im Golf.	Thus far, and it is 29 days since the accident, it has not been possible to stop the leak and, as Mr Sonik said, over 5 000 tonnes of oil a day are flowing into the sea in the Gulf.
Die in den Vereinigten Staaten zu beobachtende Stimmung zugunsten eines Unilateralismus, die wir beide ablehnen, würde dadurch erst recht zunehmen.	It would be the sort of action that would encourage the very unilateralist sentiments in the United States that he and I both deplore.
Andererseits ist die Entscheidung unerträglich und ungerecht für die Länder, die die MAP erfüllt haben, denn sie wären am besten geeignet, um die nachfolgenden Programme umzusetzen.	On the other hand, the decision is intolerable and unjust for countries which have complied with the MAGP, because they are the ones best placed to fulfil the subsequent ones.
Die Kommission billigt das operationelle Programm, vorausgesetzt es entspricht den Anforderungen des Europäischen Fischereifonds. Doch die eigentlichen Schwerpunkte, die betroffenen Bereiche sind von den Mitgliedstaaten festzulegen.	The Commission will approve the operational programme as long as it conforms to the parameters of the European Fisheries Fund, but the actual priorities, the actual areas that are identified, are up to the Member State concerned.
Schon damals wurde klipp und klar festgestellt, dass Russland eng in Europa eingebunden und nicht bloß als Bedrohung oder als unterlegener bzw. problematischer Partner betrachtet werden sollte.	Even at that time it was clearly stated that Russia should be firmly anchored in Europe and that Russia must not be viewed merely as a threat or as an inferior or troublesome partner.
Herr Präsident Cox, Herr Ratspräsident, meine sehr verehrten Damen und Herren Abgeordneten!	President Cox, President-in-Office of the Council, ladies and gentlemen, the Italian Presidency is beginning at a critical point in the life of the Union.
Allein diese Tatsache zeigt, was wir bereits wissen: Diesem Parlament geht es nicht darum, die Wünsche der Menschen zu vertreten. Es hat seine eigene Tagesordnung, die nichts mit Demokratie zu tun hat.	That itself demonstrates what we already know: this Parliament has nothing to do with representing the wishes of the people; it has its own agenda, which has nothing to do with democracy.
Uns beunruhigt, dass das Gericht in seiner schriftlichen Begründung dem Vernehmen nach das Gegenteil unterstellte.	We are concerned that the Court, in its written explanations, is reported to have implied the contrary.
Es geht also nicht um weniger Wettbewerb, wohl aber um einen gerechteren und ehrlicheren Wettbewerb, den die europäischen Gremien stärker unterstützen.	Therefore, it is not a question of there being less competition, but of fairer competition which is given greater support by the European courts.
Davon abgesehen, bin ich der Meinung, dass aus dem Aufeinanderprallen der Ideen neue Erkenntnisse erwachsen...	Having said this, Mr President, I think that the lights are flickering from the shock of these thoughts...
Fragt man die Kommission, wie die gemeinsame Forstpolitik in Europa aussieht, erhält man zur Antwort, dass es eine solche nicht gibt.	If the Commission is asked what there is by way of a common forestry policy in Europe, the answer is that no such policy exists.
Erreicht wird dies durch eine verstärkte Beteiligung an der Beschlussfassung, was als positiver Schritt zu werten ist, den die Sozialdemokratische Fraktion im Europäischen Parlament mit Nachdruck befürwortet.	This will be achieved by means of stepping up participation in the decision-making process, which is a positive step and one that the Socialist Group in the European Parliament wholeheartedly supports.
Ich schließe daraus, dass der wahre Grund für diese Verzögerung und den Mangel an Informationen darin besteht, dass dieser Ratsvorsitz noch nicht bereit ist.	This suggests to me that the real reason for this delay and the lack of information is simply because this presidency is not ready.
Die demokratische Entscheidung der griechischen Zyprioten bedeutet nicht, dass wir unser Problem nicht lösen wollen.	The democratic decision by the Greek Cypriots does not express a wish not to resolve our problem.
Es war dieses Haus, das beschlossen hat, dass der Beitritt erfolgen soll, so dass diese Länder an der Europawahl des Jahres 2004 teilnehmen können, und es hat damit das Datum gesetzt, das die anderen übernommen haben.	It was this House that decided that enlargement should go ahead so that these countries might be able to take part in the 2004 European elections, and in doing so it set a date that the others have adopted.
In der Gemeinschaftspolitik muß noch stärker als bisher die KMU-Dimension eingebracht werden.	The SME dimension must become a much more definite aspect of Community policy than hitherto.
Können Sie erläutern, wieso die EU derartige Vögel einführt, obwohl andere Länder wie die USA die Ansicht vertreten, dass dieselben Vögel nicht nachhaltig gefangen werden?	Could you explain why the EU continues to import birds when countries such as the United States, for example, consider that those same birds are not sustainably harvested?
Ich habe Ihre Botschaft durchaus verstanden und möchte hier feststellen, daß es einen solchen Fall meiner Ansicht nach in der ganzen Geschichte der Kommission noch nicht gegeben hat.	I clearly understand your message and I would say that as far as I am aware, no Commissioner in the history of the Commission has yet been called upon to answer criminal charges.
Betrug, mit der Absicht Steuern zu hinterziehen, hat ernsthafte Auswirkungen auf die nationalen Haushalte, verstößt gegen eine faire Besteuerung und könnte den Wettbewerb verzerren und sich auf das Funktionieren des Binnenmarktes auswirken.	Fraud with the aim of evading taxes has serious consequences for national budgets, violates the principle of fair taxation and may distort competition and have an impact on the functioning of the internal market.
Der Grund dafür ist, dass dadurch die Lebensgrundlage maltesischer Fischer sehr negativ beeinträchtigt würde.	The reason is that this will affect the livelihood of Maltese fishermen in a very negative way.
Herr Kollege Barón Crespo, am Donnerstag letzter Woche - Sie waren nicht da, das werfe ich Ihnen nicht vor, das kommt bei jedem einmal vor - wäre Gelegenheit gewesen, anlässlich der Konferenz der Präsidenten in Ruhe darüber zu sprechen.	Mr Barón Crespo, the right time for calm discussion of this would have been at the Conference of Presidents last Thursday, when you were absent - which is not an accusation, these things happen to us all.
Tatsächlich würden 1 100 Radiostationen, 162 Zeitungen und mehrere Hundert private Fernsehstationen nicht ausreichen, um die angeblich durch Silvio Berlusconis Initiative gefährdete Medienvielfalt zu garantieren.	In reality, 1 100 radio stations, 162 newspapers and several hundred private television stations would not be enough to guarantee the plurality of the media, which are supposedly threatened by Silvio Berlusconi's initiative.
Wenn wir es sogar schaffen, uns in diesem Punkt einig zu sein, dann ist diese Diskussion nicht umsonst gewesen.	If we even manage to agree on this point, this debate will not have been in vain.
Vieles ist bereits getan worden, vieles bleibt noch zu tun.	Much has been done already, but much remains to be done.
Auch der Vorwurf der Gefährdung der Volksgesundheit ist haltlos, denn niemand an Bord des Schiffs war mit einer ansteckenden Krankheit infiziert.	There is also no substance to the alleged danger to public health, since no one aboard the vessel was carrying an infectious disease.
Wir binden mit diesen Maßnahmen Mittel in den Ländern, die genau für diese Maßnahmen eingesetzt werden können.	These measures will mean the commitment of funds in these countries that can be used for precisely these measures.
In dieser Krise, in diesem Krieg muß die Union mit starker Stimme sprechen, weil sie in Europa unabdingbar ist.	In this crisis, in this war, the Union's voice must be strong because it is vital in Europe.
In meinem Heimatland, wie auch anderswo in Europa, ereignen sich leider zahlreiche solcher Unfälle und das besonders in jüngster Zeit.	In my country, as elsewhere in Europe, we unfortunately have numerous such incidents, especially recently.
Ich protestiere dagegen, im Namen des Teils der polnischen Bevölkerung, der Männer und Frauen, die niemals damit einverstanden sein werden, dass Polen nicht an die Charta der Grundrechte der EU gebunden ist.	I protest against this, in the name of that part of the Polish population, men and women, who will never come to terms with Poland not being bound by the EU Charter of Fundamental Rights.
In diesem Sinne möchte ich dem Bericht von Herrn von Wogau in den meisten Details, in seiner Grundphilosophie und auch in seiner fundierten Begründung meine volle Unterstützung geben.	In this regard I should like to give Mr von Wogau's report my wholehearted support in terms of most of its details, in its basic philosophy and also in its justified reasoning.
Zu den Angelegenheiten, die nicht unter die europäische Verantwortung fallen, gehören Bildung, Kultur und Bürgerrechte.	Matters not falling within the European domain include education, culture and citizenship.
1998 wurde in 52 % der Fälle, in denen eine Untersuchung durchgeführt wurde, kein Mißstand der Verwaltung festgestellt.	During 1998 no maladministration was found in 52 % of the cases in which an inquiry was carried out.
In der Europäischen Union wird jede dritte Frau und jedes vierte Kind Opfer häuslicher Gewalt, aber der Kampf gegen die Gewalt steht noch immer nicht an der obersten Stelle der politischen Tagesordnung.	In the European Union, one in every three women, and one in every four children, becomes a victim of domestic violence, but fighting that sort of violence is, even now, not yet at the top of the political agenda.
Das Parlament hat in großem Maße zu diesem Ergebnis beigetragen, und ich glaube nicht, daß wir um jeden Preis auf das Vermittlungsverfahren hinarbeiten müssen, wie einige Abgeordnete dies wünschen.	Parliament has greatly contributed to this outcome and I do not think, as some Members wish, that we should move towards conciliation at any cost.
Wir haben hohe Erwartungen an die schwedischen Kernthemen und hoffen, dass Schweden auch die Offenheit zu einem wichtigen Thema machen wird.	We have high expectations in connection with the key issues identified by Sweden, and we hope that Sweden will also make transparency a key issue.
Wir müssen aber auch einige heikle Fragen in den Griff bekommen, wie in der Entschließung der ersten Lesung betont wird: Alle Institutionen müssen das System für die Reisekostenerstattung überprüfen und reformieren.	But we also need to grasp some thorny issues, as my first reading resolution stresses: all institutions need to review and reform the system of travel reimbursement.
Wie können wir dann eine Strategie für ein gemeinsames Vorgehen entwickeln?	So how are we to devise a strategy for collective action?
Mit anderen Worten, es sollten die eng gefassten Interessen der EU geschützt werden und nicht die möglichen Interessen der armen komorischen Fischer.	It is, in other words, the EU’s narrow interests that are to be protected, rather than what might be thought of as the interests of the indigent Comoran fishermen.
Die Kommission wird mit Sicherheit vor dem Parlament eine Erklärung zur WTO abgeben, doch kann ich noch nicht sagen, wann das sein wird.	So the Commission will certainly make a statement to Parliament on the WTO, but I cannot say when that will be.
Wenn wir in diesem Zusammenhang etwas erreichen, haben wir einen Schritt nach vorn getan.	If we achieve something in this, we have taken a step forward.
Zur gleichen Zeit beobachten wir eine gefährliche Entwicklung bei der diese neue Governance eine zwischenstaatliche Note erhält, die nicht nur droht, die institutionelle Struktur der Europäischen Union zu gefährden, sondern auch die neuen Mechanismen unwirksam macht.	At the same time, we are seeing a dangerous trend of giving this new governance an intergovernmental flavour, which not only risks threatening the institutional structure of the European Union, but also making the new mechanisms ineffective.
Kriminelle verwenden ebenfalls das Internet, und Strafverfolgungsbehörden arbeiten aktiv daran, wie mit diesen potenziellen Bedrohungen umzugehen ist.	Criminals are also using the Internet, and law-enforcement agencies are actively working on how to deal with these possible threats.
Laut dieser neuen Version muss der Artikel innerhalb von 30 Tagen geliefert werden.	In this new version, the item will have to be delivered within 30 days.
Ziffer 20: Das Europäische Parlament unterstreicht die anhaltende Notwendigkeit von Maßnahmen zur Stärkung der Außengrenzen der EU mit Unterstützung durch die Aufstellung einer europäischen Grenzschutztruppe.	Paragraph 20: ‘The European Parliament highlights the continuing need for action to strengthen the EU’s external borders, backed by the creation of a European corps of border guards’.
Wir haben immer Ihre Integrität bewundert, und deshalb meinen wir - wir sind davon überzeugt -, daß Sie als Nachfolger von Klaus Hänsch ein ausgezeichneter Präsident dieses Europäischen Parlaments sein werden.	We have always admired your integrity and it is our belief, our conviction, that you will make an outstanding President of this House and a worthy successor to Klaus Hänsch.
Gibt es dazu bereits Überlegungen, und wenn ja, wie sehen diese aus?	Are there any thoughts on this issue and if so, what are they?
Obwohl wir nur einen teilweisen Erfolg erzielt haben, zumal das einheitliche Patentschutzsystem nicht das gesamte Gebiet der Europäischen Union abdeckt, sollte es als ein wichtiger Schritt nach vorn angesehen werden.	In spite of the fact that we have only achieved a partial success, since the unitary patent protection system does not cover the entire territory of the European Union, it should undoubtedly be regarded as a significant step forward.
Das Problem des heutigen Systems ist, daß sich bestimmte Länder an die Quoten halten, während andere das nicht tun. Wir brauchen also eine bessere Überwachung.	The problem with the current system is that certain countries stick to their quotas while others do not do so in the same way; what is needed therefore is better monitoring.
Es ist daher sinnvoll, volkswirtschaftliche Gesamtrechnungen durch umweltpolitische Faktoren zu ergänzen, und Grundlage jeder fundierten Bilanz sind ausreichende und zuverlässige Daten.	It therefore makes sense to supplement economic accounts with environmental factors, and the basis of any sound balance sheet is adequate and reliable data.
Wir müssen die Politik Israels gegenüber Palästina uneingeschränkt verurteilen und beschließen, sofort an den Verhandlungstisch zurückzukehren, um rasch eine endgültige Lösung zu finden.	We need to condemn the policy of Israel towards Palestine outright and to decide to return immediately to the negotiating table with a view to quickly finding a final solution.
Ich würde jedoch eine an die männliche Bevölkerung gerichtete Sensibilisierungskampagne für zweckmäßig erachten, damit ebenso wie die Frauen auch die Männer in der Früherkennung eine Chance finden können, ihr Leben zu verlängern und ihre Lebensqualität zu erhöhen.	I do, however, believe that an awareness campaign directed at the male population would be appropriate so that men can have the same chance as women of having their lives prolonged and their quality of life increased by early diagnosis.
Ich nutze die Gelegenheit, da anzuknüpfen, wo mein Vorredner aufgehört hat.	Mr President, ladies and gentlemen, I shall use this opportunity to carry on where the previous speaker left off.
"Als Jean Monnet vor vielen Jahren über seine Vision sprach, sagte er - ich bitte die Kollegen, mein mangelhaftes Französisch zu entschuldigen - ""Nous ne coalisons pas des États, nous unissons des hommes""."	When Jean Monnet shared his vision of Europe all those years ago, he said - if colleagues will forgive my mangled French -'Nous ne coalisons pas des États, nous unissons des hommes'.
Schließlich hat sich der Europäische Rat von Barcelona im März 2002 mit diesem Dauerproblem befasst, und es wurde noch einmal beschlossen, diese Frage auf den für Juni 2002 geplanten Europäischen Rat von Sevilla zu vertagen.	The European Council in Barcelona last March finally tackled this recurring problem, though not without deciding, yet again, to postpone it to the European Council in Seville which is planned for June 2002.
Tatsache ist, dass weder die NATO noch die UN wollen, dass die EU vorgibt, militärisch tätig zu werden.	The fact is that neither NATO nor the UN wants the EU pretending to get involved militarily.
Der zur Diskussion vorliegende Entwurf ist ein wichtiger Schritt auf dem Weg zur Schaffung einer echten europäischen Solidarität.	The draft under discussion is an important step on the road to building true European solidarity.
In den Schlußfolgerungen zur Steuerpolitik wurde allerdings bekräftigt, daß alle in einem Mitgliedstaat der Union ansässigen Bürger Steuern auf sämtliche Einkommen aus Zinserträgen zahlen sollten.	In the conclusions on taxation, however, it was reconfirmed that people residing in the Member States of the Union would have to pay tax on all income from savings.
Sie war Hauptgeber der wirtschaftlichen Hilfe an die palästinensische Autonomiebehörde und aktiv am Ausbau der palästinensischen Institutionen beteiligt.	It has been the principal provider of economic assistance to the Palestinian authority and has participated actively in the development of Palestinian institutions.
Die Mitgliedstaaten müssen diese Strategie genau überprüfen und baldmöglichst für die Einrichtung eines Verwaltungsorgans sorgen, das die Strategie umsetzt und diese gemeinsam mit den anderen Mitgliedstaaten koordiniert.	Member States must scrutinise this strategy closely and set up as soon as possible an administrative body tasked with the strategy's implementation and coordination with the other Member States.
Ich weiß, daß die Kommission eine solche Maßnahme nicht unbedingt begrüßt.	I know that the Commission is not really in favour of such a measure.
Eine Ratspräsidentschaft kann nur erfolgreich sein, wenn sie in diese Ratspräsidentschaft Steilvorlagen mitnimmt; wenn sie diese Steilvorlagen nicht hat, ist es auch schwierig, ein Tor zu schießen.	A Council presidency can only be successful if it can build on past achievements during that presidency; if it cannot build on past achievements, it is difficult for it to attain any goals.
· Drittens darf die Deklassifizierung von Waldgebieten kein Diskussionsgegenstand mehr sein, da dies potenziellen Brandstiftern in die Hände spielt.	· thirdly, there must be no more discussion of declassification of forest land, because this simply plays into the hands of anyone inclined to commit arson;
Das Ziel der Bombenleger ist klar. Sie wollen den Frieden zerstören und die Friedensgespräche unterbrechen, die gerade in Belfast aufgrund der mutigen Anstrengungen der beiden Regierungen, der demokratischen politischen Parteien und der Gemeinschaft von Nordirland begonnen haben.	The aim of the bombers is clear: to destroy peace; to shatter peace talks, which have just begun in Belfast, following the courageous efforts of the two governments, the democratic political parties and the community of Northern Ireland.
